Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0160306267	215.14528	215.14528	215.14528	215.14528	0	0	0	0	215.145	0	0	3
2	1	0	0.0320612533	191.478505	203.311893	191.478505	215.14528	11.8333874	0	0	0	191.479	0	0	3
3	1	0	0.04809188	186.190415	197.604734	186.190415	215.14528	17.5405466	0	0	0	186.19	0	0	3
4	2	0	0.0641225067	188.612127	195.356582	186.190415	215.14528	19.7886983	0	0	0	188.612	0	0	3
5	2	0	0.0801531333	194.785779	195.242421	186.190415	215.14528	19.9028588	0	0	0	194.786	0	0	3
6	2	0	0.09618376	202.764271	196.496063	186.190415	215.14528	19.9028588	0	0	0	202.764	0	0	3
7	2	0	0.112214387	207.68343	198.094258	186.190415	215.14528	19.9028588	0	0	0	207.683	0	0	3
8	2	0	0.128245013	210.483649	199.642932	186.190415	215.14528	19.9028588	0	0	0	210.484	0	0	3
9	3	0	0.14427564	212.453146	201.066289	186.190415	215.14528	19.9028588	0	0	0	212.453	0	0	3
10	3	0	0.160306267	213.979268	202.357587	186.190415	215.14528	19.9028588	0	0	0	213.979	0	0	3
11	3	0	0.176336893	216.957427	203.684845	186.190415	216.957427	19.9028588	0	0	0	216.957	0	0	3
12	3	0	0.19236752	218.817929	204.945936	186.190415	218.817929	19.9028588	0	0	0	218.818	0	0	3
13	4	0	0.208398147	220.276228	206.125189	186.190415	220.276228	19.9028588	0	0	0	220.276	0	0	3
14	4	0	0.224428773	221.556528	207.227427	186.190415	221.556528	19.9028588	0	0	0	221.557	0	0	3
15	4	0	0.2404594	222.912194	208.273078	186.190415	222.912194	19.9028588	0	0	0	222.912	0	0	3
16	4	0	0.256490027	225.216358	209.332033	186.190415	225.216358	19.9028588	0	0	0	225.216	0	0	3
17	4	0	0.272520653	226.646404	210.350526	186.190415	226.646404	19.9028588	0	0	0	226.646	0	0	3
18	5	0	0.28855128	227.744269	211.316845	186.190415	227.744269	19.9028588	0	0	0	227.744	0	0	3
19	5	0	0.304581907	228.716027	212.232591	186.190415	228.716027	19.9028588	0	0	0	228.716	0	0	3
20	5	0	0.320612533	229.855731	213.113748	186.190415	229.855731	19.9028588	0	0	0	229.856	0	0	3
21	5	0	0.33664316	231.705446	213.999067	186.190415	231.705446	19.9028588	0	0	0	231.705	0	0	3
22	6	0	0.352673787	232.856379	214.856218	186.190415	232.856379	19.9028588	0	0	0	232.856	0	0	3
