Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0160306267	101513.969	101513.969	101513.969	101513.969	0	0	0	0	10160.5	0	0	3
2	1	0	0.0320612533	101663.215	101588.592	101513.969	101663.215	74.6229533	0	0	0	34821.9	0	0	3
3	1	0	0.04809188	101861.772	101679.652	101513.969	101861.772	165.682818	0	0	0	48959.6	0	0	3
4	2	0	0.0641225067	102075.984	101778.735	101513.969	102075.984	264.765726	0	0	0	65346.3	0	0	3
5	2	0	0.0801531333	102286.452	101880.279	101513.969	102286.452	366.309176	0	0	0	73313.9	0	0	3
6	2	0	0.09618376	102297.648	101949.84	101513.969	102297.648	435.870748	0	0	0	73654.3	0	0	3
7	2	0	0.112214387	102306.02	102000.723	101513.969	102306.02	486.753554	0	0	0	71512.2	0	0	3
8	2	0	0.128245013	102326.617	102041.46	101513.969	102326.617	527.490311	0	0	0	70478.1	0	0	3
9	3	0	0.14427564	102355.711	102076.376	101513.969	102355.711	562.407074	0	0	0	70714.2	0	0	3
10	3	0	0.160306267	102393.041	102108.043	101513.969	102393.041	594.073525	0	0	0	72273.3	0	0	3
11	3	0	0.176336893	102400.908	102134.667	101513.969	102400.908	620.697601	0	0	0	72789.5	0	0	3
12	3	0	0.19236752	102418.432	102158.314	101513.969	102418.432	644.344728	0	0	0	74294.8	0	0	3
13	4	0	0.208398147	102444.636	102180.339	101513.969	102444.636	666.369463	0	0	0	76149.2	0	0	3
14	4	0	0.224428773	102473.42	102201.273	101513.969	102473.42	687.303817	0	0	0	78131	0	0	3
15	4	0	0.2404594	102503.657	102221.432	101513.969	102503.657	707.462736	0	0	0	80220.7	0	0	3
16	4	0	0.256490027	102514.343	102239.739	101513.969	102514.343	725.769666	0	0	0	81290.9	0	0	3
17	4	0	0.272520653	102531.909	102256.925	101513.969	102531.909	742.956142	0	0	0	82812.8	0	0	3
18	5	0	0.28855128	102554.163	102273.439	101513.969	102554.163	759.469336	0	0	0	84519.5	0	0	3
19	5	0	0.304581907	102580.059	102289.577	101513.969	102580.059	775.60723	0	0	0	86222.7	0	0	3
20	5	0	0.320612533	102609.629	102305.579	101513.969	102609.629	791.609854	0	0	0	88050.4	0	0	3
21	5	0	0.33664316	102621.067	102320.602	101513.969	102621.067	806.633085	0	0	0	88873.5	0	0	3
22	6	0	0.352673787	102637.983	102335.029	101513.969	102637.983	821.059459	0	0	0	90074	0	0	3
23	6	0	0.368704413	102659.341	102349.129	101513.969	102659.341	835.159972	0	0	0	91387.4	0	0	3
24	6	0	0.38473504	102682.698	102363.028	101513.969	102682.698	849.058681	0	0	0	93001.5	0	0	3
25	6	0	0.400765667	102706.781	102376.778	101513.969	102706.781	862.808792	0	0	0	94631.7	0	0	3
26	6	0	0.416796293	102721.087	102390.021	101513.969	102721.087	876.051453	0	0	0	96077	0	0	3
27	7	0	0.43282692	102737.733	102402.899	101513.969	102737.733	888.929688	0	0	0	97554.1	0	0	3
28	7	0	0.448857547	102759.723	102415.643	101513.969	102759.723	901.67341	0	0	0	99185.1	0	0	3
29	7	0	0.464888173	102781.48	102428.258	101513.969	102781.48	914.288495	0	0	0	100745	0	0	3
30	7	0	0.4809188	102800.952	102440.681	101513.969	102800.952	926.711633	0	0	0	102388	0	0	3
31	8	0	0.496949427	102813.882	102452.72	101513.969	102813.882	938.750379	0	0	0	103451	0	0	3
32	8	0	0.512980053	102830.072	102464.512	101513.969	102830.072	950.542626	0	0	0	104764	0	0	3
33	8	0	0.52901068	102848.382	102506.212	101663.215	102848.382	917.620069	0	0	0	105845	0	0	3
34	8	0	0.545041307	102868.672	102543.883	101861.772	102868.672	864.230724	0	0	0	107155	0	0	3
35	9	0	0.561071933	102890.211	102576.022	102075.984	102890.211	797.286541	0	0	0	108216	0	0	3
36	9	0	0.57710256	102906.379	102601.971	102286.452	102906.379	619.926457	0	0	0	109288	0	0	3
37	9	0	0.593133187	102925.685	102621.947	102297.648	102925.685	628.037102	0	0	0	110242	0	0	3
38	9	0	0.609163813	102945.756	102642.201	102306.02	102945.756	639.736017	0	0	0	111340	0	0	3
39	10	0	0.62519444	102964.903	102662.791	102326.617	102964.903	621.331298	0	0	0	114607	0	0	3
40	10	0	0.641225067	102983.707	102683.325	102355.711	102983.707	606.948605	0	0	0	113717	0	0	3
41	10	0	0.657255693	102997.098	102703.368	102393.041	102997.098	595.325512	0	0	0	115062	0	0	3
42	10	0	0.67328632	103012.033	102722.712	102400.908	103012.033	588.044936	0	0	0	118047	0	0	3
43	11	0	0.689316947	103026.785	102742.271	102418.432	103026.785	583.956482	0	0	0	123844	0	0	3
44	11	0	0.705347573	103041.849	102761.752	102444.636	103041.849	581.413518	0	0	0	129282	0	0	3
45	11	0	0.7213782	103057.576	102780.907	102473.42	103057.576	579.633537	0	0	0	131322	0	0	3
46	11	0	0.737408827	103071.376	102799.593	102503.657	103071.376	567.719384	0	0	0	123951	0	0	3
47	12	0	0.753439453	103086.107	102817.794	102514.343	103086.107	571.763695	0	0	0	122590	0	0	3
48	12	0	0.76947008	103101.518	102836.144	102531.909	103101.518	569.609045	0	0	0	122174	0	0	3
49	12	0	0.785500707	103117.066	102854.43	102554.163	103117.066	562.903341	0	0	0	123368	0	0	3
50	12	0	0.801531333	103133.288	102872.527	102580.059	103133.288	553.229086	0	0	0	126549	0	0	3
51	13	0	0.81756196	103149.505	102890.323	102609.629	103149.505	539.876215	0	0	0	132284	0	0	3
52	13	0	0.833592587	103165.792	102907.703	102621.067	103165.792	544.724676	0	0	0	126761	0	0	3
53	13	0	0.849623213	103182.785	102925.256	102637.983	103182.785	544.802192	0	0	0	127961	0	0	3
54	13	0	0.86565384	103199.163	102942.793	102659.341	103199.163	539.822337	0	0	0	129077	0	0	3
55	14	0	0.881684467	103216.211	102960.195	102682.698	103216.211	533.512742	0	0	0	130997	0	0	3
56	14	0	0.897715093	103232.905	102977.389	102706.781	103232.905	526.124126	0	0	0	136795	0	0	3
57	14	0	0.91374572	103250.186	102994.371	102721.087	103250.186	529.098196	0	0	0	136250	0	0	3
58	14	0	0.929776347	103267.199	103011.437	102737.733	103267.199	529.465568	0	0	0	133837	0	0	3
59	15	0	0.945806974	103284.751	103028.531	102759.723	103284.751	525.02792	0	0	0	135032	0	0	3
