Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0160306267	0.510205834	0.510205834	0.510205834	0.510205834	0	0	0	0	215.145	0	0	3
2	1	0	0.0320612533	0.507213967	0.508709901	0.507213967	0.510205834	0.00149593343	0	0	0	191.479	0	0	3
3	1	0	0.04809188	0.535053409	0.51749107	0.507213967	0.535053409	0.00878116956	0	0	0	186.19	0	0	3
4	2	0	0.0641225067	0.563991906	0.529116279	0.507213967	0.563991906	0.0204063784	0	0	0	188.612	0	0	3
5	2	0	0.0801531333	0.598428893	0.542978802	0.507213967	0.598428893	0.0342689011	0	0	0	194.786	0	0	3
6	2	0	0.09618376	0.642762984	0.559609499	0.507213967	0.642762984	0.0508995982	0	0	0	202.764	0	0	3
7	2	0	0.112214387	0.684863282	0.577502896	0.507213967	0.684863282	0.0687929958	0	0	0	207.683	0	0	3
8	2	0	0.128245013	0.725031865	0.595944018	0.507213967	0.725031865	0.0872341169	0	0	0	210.484	0	0	3
9	3	0	0.14427564	0.767025536	0.614953075	0.507213967	0.767025536	0.106243174	0	0	0	212.453	0	0	3
10	3	0	0.160306267	0.805675248	0.634025292	0.507213967	0.805675248	0.125315392	0	0	0	213.979	0	0	3
11	3	0	0.176336893	0.863533473	0.654889673	0.507213967	0.863533473	0.146179772	0	0	0	216.957	0	0	3
12	3	0	0.19236752	0.914801757	0.676549013	0.507213967	0.914801757	0.167839112	0	0	0	218.818	0	0	3
13	4	0	0.208398147	0.966173864	0.698827848	0.507213967	0.966173864	0.190117947	0	0	0	220.276	0	0	3
14	4	0	0.224428773	1.01281094	0.721255211	0.507213967	1.01281094	0.21254531	0	0	0	221.557	0	0	3
15	4	0	0.2404594	1.06026919	0.743856143	0.507213967	1.06026919	0.235146242	0	0	0	222.912	0	0	3
16	4	0	0.256490027	1.12720038	0.767815158	0.507213967	1.12720038	0.259105257	0	0	0	225.216	0	0	3
17	4	0	0.272520653	1.19583013	0.792992509	0.507213967	1.19583013	0.284282608	0	0	0	226.646	0	0	3
18	5	0	0.28855128	1.2662698	0.819285692	0.507213967	1.2662698	0.310575791	0	0	0	227.744	0	0	3
19	5	0	0.304581907	1.34778184	0.847101279	0.507213967	1.34778184	0.338391378	0	0	0	228.716	0	0	3
20	5	0	0.320612533	1.43865835	0.876679132	0.507213967	1.43865835	0.367969231	0	0	0	229.856	0	0	3
21	5	0	0.33664316	1.60772599	0.911490887	0.507213967	1.60772599	0.402780987	0	0	0	231.705	0	0	3
22	6	0	0.352673787	1.81518236	0.952567773	0.507213967	1.81518236	0.443857872	0	0	0	232.856	0	0	3
23	6	0	0.368704413	2.07005965	1.00115438	0.507213967	2.07005965	0.492444475	0	0	0	233.816	0	0	3
24	6	0	0.38473504	2.36217983	1.05786377	0.507213967	2.36217983	0.549153869	0	0	0	234.941	0	0	3
25	6	0	0.400765667	2.6776131	1.12265374	0.507213967	2.6776131	0.613943842	0	0	0	236.024	0	0	3
26	6	0	0.416796293	3.16788705	1.20131656	0.507213967	3.16788705	0.692606662	0	0	0	237.69	0	0	3
27	7	0	0.43282692	3.66050512	1.29239762	0.507213967	3.66050512	0.783687719	0	0	0	238.645	0	0	3
28	7	0	0.448857547	4.11603364	1.39324176	0.507213967	4.11603364	0.884531863	0	0	0	239.864	0	0	3
29	7	0	0.464888173	4.4781953	1.49961947	0.507213967	4.4781953	0.990909571	0	0	0	240.852	0	0	3
30	7	0	0.4809188	4.81622178	1.61017288	0.507213967	4.81622178	1.10146298	0	0	0	241.802	0	0	3
31	8	0	0.496949427	5.27189697	1.72829301	0.507213967	5.27189697	1.21958311	0	0	0	242.8	0	0	3
32	8	0	0.512980053	5.65317854	1.85094569	0.507213967	5.65317854	1.34223579	0	0	0	243.514	0	0	3
33	8	0	0.52901068	6.0170872	2.02303573	0.507213967	6.0170872	1.51432583	0	0	0	244.142	0	0	3
34	8	0	0.545041307	6.41167067	2.20755	0.535053409	6.41167067	1.69005893	0	0	0	244.876	0	0	3
35	9	0	0.561071933	6.84911319	2.40486437	0.563991906	6.84911319	1.87574809	0	0	0	245.601	0	0	3
36	9	0	0.57710256	7.4204737	2.61912943	0.598428893	7.4204737	2.07615062	0	0	0	246.645	0	0	3
37	9	0	0.593133187	7.65464426	2.83963616	0.642762984	7.65464426	2.28002666	0	0	0	247.131	0	0	3
38	9	0	0.609163813	7.73106758	3.06114567	0.684863282	7.73106758	2.48364278	0	0	0	247.899	0	0	3
39	10	0	0.62519444	7.71807532	3.28093355	0.725031865	7.73106758	2.68498953	0	0	0	248.526	0	0	3
40	10	0	0.641225067	7.6935198	3.4986988	0.767025536	7.73106758	2.88374572	0	0	0	249.167	0	0	3
41	10	0	0.657255693	7.63218515	3.71323504	0.805675248	7.73106758	3.07920974	0	0	0	249.974	0	0	3
42	10	0	0.67328632	7.58877289	3.92520684	0.863533473	7.73106758	3.27031717	0	0	0	250.692	0	0	3
43	11	0	0.689316947	7.54679357	4.13405872	0.914801757	7.73106758	3.4575097	0	0	0	250.941	0	0	3
44	11	0	0.705347573	7.55043837	4.34142236	0.966173864	7.73106758	3.64259451	0	0	0	252.073	0	0	3
45	11	0	0.7213782	7.54683108	4.5470679	1.01281094	7.73106758	3.82581269	0	0	0	252.346	0	0	3
46	11	0	0.737408827	7.55566537	4.7515321	1.06026919	7.73106758	4.00767596	0	0	0	252.595	0	0	3
47	12	0	0.753439453	7.56138805	4.95469206	1.12720038	7.73106758	4.18687691	0	0	0	252.544	0	0	3
48	12	0	0.76947008	7.57667226	5.15623806	1.19583013	7.73106758	4.36324555	0	0	0	253.357	0	0	3
49	12	0	0.785500707	7.61536578	5.35684855	1.2662698	7.73106758	4.53756286	0	0	0	254.267	0	0	3
50	12	0	0.801531333	7.65369104	5.55645546	1.34778184	7.73106758	4.70935418	0	0	0	254.59	0	0	3
51	13	0	0.81756196	7.7016045	5.75501242	1.43865835	7.73106758	4.87833329	0	0	0	255.659	0	0	3
52	13	0	0.833592587	7.74837345	5.95219102	1.60772599	7.74837345	5.04070013	0	0	0	256.689	0	0	3
53	13	0	0.849623213	7.80259393	6.14578064	1.81518236	7.80259393	5.19321287	0	0	0	257.089	0	0	3
54	13	0	0.86565384	7.85599966	6.33455618	2.07005965	7.85599966	5.33340181	0	0	0	257.956	0	0	3
55	14	0	0.881684467	7.91045376	6.5170685	2.36217983	7.91045376	5.45920473	0	0	0	259.095	0	0	3
56	14	0	0.897715093	7.96412528	6.69212929	2.6776131	7.96412528	5.28651218	0	0	0	259.6	0	0	3
57	14	0	0.91374572	8.01906485	6.85904966	3.16788705	8.01906485	4.85117781	0	0	0	260.399	0	0	3
58	14	0	0.929776347	8.05237493	7.01168991	3.66050512	8.05237493	4.39186981	0	0	0	261.22	0	0	3
59	15	0	0.945806974	8.0907844	7.15013613	4.11603364	8.0907844	3.97475076	0	0	0	261.817	0	0	3
60	15	0	0.9618376	8.11229085	7.27501917	4.4781953	8.11229085	3.63409556	0	0	0	262.453	0	0	3
61	15	0	0.977868227	8.14066456	7.38947134	4.81622178	8.14066456	3.32444278	0	0	0	263.281	0	0	3
62	15	0	0.993898854	8.17539331	7.49444545	5.27189697	8.17539331	2.90349634	0	0	0	263.865	0	0	3
63	16	0	1.00992948	8.21927256	7.58655093	5.65317854	8.21927256	2.56609402	0.230526575	0	8.9	265.317	0	0	3
