Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
20	5	0	0.320612533	101325.074	101325.062	101325.057	101325.074	0.00311944973	0	0	0	122311	0	0	3
21	5	0	0.33664316	101325.088	101325.064	101325.057	101325.088	0.00419674623	0	0	0	124745	0	0	3
22	6	0	0.352673787	101325.117	101325.066	101325.057	101325.117	0.0066216272	0	0	0	126845	0	0	3
23	6	0	0.368704413	101325.162	101325.07	101325.057	101325.162	0.0107963397	0	0	0	128781	0	0	3
24	6	0	0.38473504	101325.229	101325.077	101325.057	101325.229	0.0174258724	0	0	0	130941	0	0	3
25	6	0	0.400765667	101325.325	101325.087	101325.057	101325.325	0.0273360745	0	0	0	133067	0	0	3
26	6	0	0.416796293	101325.559	101325.105	101325.057	101325.559	0.0455007646	0	0	0	135278	0	0	3
27	7	0	0.43282692	101325.956	101325.136	101325.057	101325.956	0.0770156815	0	0	0	137077	0	0	3
28	7	0	0.448857547	101326.576	101325.188	101325.057	101326.576	0.128443688	0	0	0	139136	0	0	3
29	7	0	0.464888173	101327.411	101325.264	101325.057	101327.411	0.205108069	0	0	0	141154	0	0	3
30	7	0	0.4809188	101328.589	101325.375	101325.057	101328.589	0.315932558	0	0	0	143120	0	0	3
31	8	0	0.496949427	101331.079	101325.559	101325.057	101331.079	0.499912742	0	0	0	144815	0	0	3
32	8	0	0.512980053	101334.805	101325.848	101325.057	101334.805	0.788852877	0	0	0	146358	0	0	3
33	8	0	0.52901068	101340.071	101326.317	101325.057	101340.071	1.2578836	0	0	0	147852	0	0	3
34	8	0	0.545041307	101348.095	101327.037	101325.059	101348.095	1.97781725	0	0	0	149552	0	0	3
35	9	0	0.561071933	101359.46	101328.112	101325.06	101359.46	3.05259047	0	0	0	151262	0	0	3
36	9	0	0.57710256	101377.568	101329.753	101325.061	101377.568	4.69311651	0	0	0	152959	0	0	3
37	9	0	0.593133187	101392.236	101331.852	101325.061	101392.236	6.79203214	0	0	0	154243	0	0	3
38	9	0	0.609163813	101402.512	101334.273	101325.061	101402.512	9.21222216	0	0	0	155830	0	0	3
39	10	0	0.62519444	101408.826	101336.89	101325.061	101408.826	11.8297316	0	0	0	159267	0	0	3
40	10	0	0.641225067	101417.006	101339.764	101325.061	101417.006	14.7029199	0	0	0	158844	0	0	3
41	10	0	0.657255693	101424.581	101342.874	101325.061	101424.581	17.81278	0	0	0	160569	0	0	3
42	10	0	0.67328632	101428.362	101346.102	101325.061	101428.362	21.0408225	0	0	0	163986	0	0	3
43	11	0	0.689316947	101424.117	101349.197	101325.061	101428.362	24.136299	0	0	0	169899	0	0	3
44	11	0	0.705347573	101416.13	101352.043	101325.061	101428.362	26.9821935	0	0	0	175763	0	0	3
45	11	0	0.7213782	101409.902	101354.694	101325.061	101428.362	29.6334581	0	0	0	177940	0	0	3
46	11	0	0.737408827	101406.208	101357.23	101325.062	101428.362	32.16924	0	0	0	170246	0	0	3
47	12	0	0.753439453	101403.588	101359.684	101325.063	101428.362	34.6230887	0	0	0	168924	0	0	3
48	12	0	0.76947008	101400.857	101362.053	101325.063	101428.362	36.9915198	0	0	0	168872	0	0	3
49	12	0	0.785500707	101400.133	101364.399	101325.065	101428.362	39.337206	0	0	0	170267	0	0	3
50	12	0	0.801531333	101400.5	101366.756	101325.069	101428.362	41.6941454	0	0	0	173985	0	0	3
51	13	0	0.81756196	101400.781	101369.122	101325.074	101428.362	44.0595483	0	0	0	180110	0	0	3
52	13	0	0.833592587	101401.691	101371.516	101325.088	101428.362	46.4526192	0	0	0	175166	0	0	3
53	13	0	0.849623213	101399.606	101373.845	101325.117	101428.362	48.7788977	0	0	0	176762	0	0	3
54	13	0	0.86565384	101400.771	101376.209	101325.162	101428.362	51.1389083	0	0	0	178514	0	0	3
55	14	0	0.881684467	101400.875	101378.575	101325.229	101428.362	53.4983184	0	0	0	180794	0	0	3
56	14	0	0.897715093	101402.716	101380.997	101325.325	101428.362	55.9098622	0	0	0	187202	0	0	3
57	14	0	0.91374572	101403.335	101383.434	101325.559	101428.362	58.3295227	0	0	0	187002	0	0	3
58	14	0	0.929776347	101404.755	101385.909	101325.956	101428.362	60.7728913	0	0	0	185176	0	0	3
59	15	0	0.945806974	101405.449	101388.393	101326.576	101428.362	63.2056398	0	0	0	186743	0	0	3
60	15	0	0.9618376	101407.656	101390.927	101327.411	101428.362	65.6627052	0	0	0	188528	0	0	3
61	15	0	0.977868227	101408.393	101393.458	101328.589	101428.362	68.0825593	0	0	0	190096	0	0	3
62	15	0	0.993898854	101410.166	101396.007	101331.079	101428.362	70.4478529	0	0	0	192609	0	0	3
63	16	0	1.00992948	101410.992	101398.504	101334.805	101428.362	72.6562081	3.09908153	0	4.2	199776	0	0	3
