Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0160306267	0	0	0	0	0	0	0	0	0	0	0	3
2	1	0	0.0320612533	0	0	0	0	0	0	0	0	0	0	0	3
3	1	0	0.04809188	0	0	0	0	0	0	0	0	0	0	0	3
4	2	0	0.0641225067	0	0	0	0	0	0	0	0	0	0	0	3
5	2	0	0.0801531333	0	0	0	0	0	0	0	0	0	0	0	3
6	2	0	0.09618376	0	0	0	0	0	0	0	0	0	0	0	3
7	2	0	0.112214387	0	0	0	0	0	0	0	0	0	0	0	3
8	2	0	0.128245013	0	0	0	0	0	0	0	0	0	0	0	3
9	3	0	0.14427564	0	0	0	0	0	0	0	0	0	0	0	3
10	3	0	0.160306267	0	0	0	0	0	0	0	0	0	0	0	3
11	3	0	0.176336893	0	0	0	0	0	0	0	0	0	0	0	3
12	3	0	0.19236752	0	0	0	0	0	0	0	0	0	0	0	3
13	4	0	0.208398147	0	0	0	0	0	0	0	0	0	0	0	3
14	4	0	0.224428773	0	0	0	0	0	0	0	0	0	0	0	3
15	4	0	0.2404594	0	0	0	0	0	0	0	0	0	0	0	3
16	4	0	0.256490027	0	0	0	0	0	0	0	0	0	0	0	3
17	4	0	0.272520653	0	0	0	0	0	0	0	0	0	0	0	3
18	5	0	0.28855128	0	0	0	0	0	0	0	0	0	0	0	3
19	5	0	0.304581907	0	0	0	0	0	0	0	0	0	0	0	3
20	5	0	0.320612533	0	0	0	0	0	0	0	0	0	0	0	3
21	5	0	0.33664316	0	0	0	0	0	0	0	0	0	0	0	3
22	6	0	0.352673787	0	0	0	0	0	0	0	0	0	0	0	3
23	6	0	0.368704413	0	0	0	0	0	0	0	0	0	0	0	3
24	6	0	0.38473504	0	0	0	0	0	0	0	0	0	0	0	3
25	6	0	0.400765667	0	0	0	0	0	0	0	0	0	0	0	3
26	6	0	0.416796293	0	0	0	0	0	0	0	0	0	0	0	3
27	7	0	0.43282692	0	0	0	0	0	0	0	0	0	0	0	3
28	7	0	0.448857547	0	0	0	0	0	0	0	0	0	0	0	3
29	7	0	0.464888173	0	0	0	0	0	0	0	0	0	0	0	3
30	7	0	0.4809188	0	0	0	0	0	0	0	0	0	0	0	3
31	8	0	0.496949427	0	0	0	0	0	0	0	0	0	0	0	3
32	8	0	0.512980053	0	0	0	0	0	0	0	0	0	0	0	3
33	8	0	0.52901068	0	0	0	0	0	0	0	0	0	0	0	3
34	8	0	0.545041307	0	0	0	0	0	0	0	0	0	0	0	3
35	9	0	0.561071933	0	0	0	0	0	0	0	0	0	0	0	3
36	9	0	0.57710256	0	0	0	0	0	0	0	0	0	0	0	3
37	9	0	0.593133187	0	0	0	0	0	0	0	0	0	0	0	3
38	9	0	0.609163813	0	0	0	0	0	0	0	0	0	0	0	3
39	10	0	0.62519444	0	0	0	0	0	0	0	0	0	0	0	3
40	10	0	0.641225067	0	0	0	0	0	0	0	0	0	0	0	3
41	10	0	0.657255693	0	0	0	0	0	0	0	0	0	0	0	3
42	10	0	0.67328632	0	0	0	0	0	0	0	0	0	0	0	3
43	11	0	0.689316947	0	0	0	0	0	0	0	0	0	0	0	3
44	11	0	0.705347573	0	0	0	0	0	0	0	0	0	0	0	3
45	11	0	0.7213782	0	0	0	0	0	0	0	0	0	0	0	3
46	11	0	0.737408827	0	0	0	0	0	0	0	0	0	0	0	3
47	12	0	0.753439453	0	0	0	0	0	0	0	0	0	0	0	3
48	12	0	0.76947008	0	0	0	0	0	0	0	0	0	0	0	3
49	12	0	0.785500707	0	0	0	0	0	0	0	0	0	0	0	3
50	12	0	0.801531333	0	0	0	0	0	0	0	0	0	0	0	3
51	13	0	0.81756196	0	0	0	0	0	0	0	0	0	0	0	3
52	13	0	0.833592587	0	0	0	0	0	0	0	0	0	0	0	3
53	13	0	0.849623213	0	0	0	0	0	0	0	0	0	0	0	3
54	13	0	0.86565384	0	0	0	0	0	0	0	0	0	0	0	3
55	14	0	0.881684467	0	0	0	0	0	0	0	0	0	0	0	3
56	14	0	0.897715093	0	0	0	0	0	0	0	0	0	0	0	3
57	14	0	0.91374572	0	0	0	0	0	0	0	0	0	0	0	3
58	14	0	0.929776347	0	0	0	0	0	0	0	0	0	0	0	3
59	15	0	0.945806974	0	0	0	0	0	0	0	0	0	0	0	3
60	15	0	0.9618376	0	0	0	0	0	0	0	0	0	0	0	3
61	15	0	0.977868227	0	0	0	0	0	0	0	0	0	0	0	3
62	15	0	0.993898854	0	0	0	0	0	0	0	0	0	0	0	3
63	16	0	1.00992948	0	0	0	0	0	5e-06	0	0	0	0	0	3
