Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.0160306267	111457.5	111457.5	111457.5	111457.5	0	0	0	0	10160.5	0	0	3
2	1	0	0.0320612533	122603.25	117030.375	111457.5	122603.25	5572.875	0	0	0	34821.9	0	0	3
3	1	0	0.04809188	134863.575	122974.775	111457.5	134863.575	11517.275	0	0	0	48959.6	0	0	3
4	2	0	0.0641225067	148349.933	129318.564	111457.5	148349.933	17861.0644	0	0	0	65346.3	0	0	3
5	2	0	0.0801531333	162069.506	135868.753	111457.5	162069.506	24411.2527	0	0	0	73313.9	0	0	3
6	2	0	0.09618376	162787.263	140355.171	111457.5	162787.263	28897.6712	0	0	0	73654.3	0	0	3
7	2	0	0.112214387	163282.203	143630.461	111457.5	163282.203	32172.9614	0	0	0	71512.2	0	0	3
8	2	0	0.128245013	164623.05	146254.535	111457.5	164623.05	34797.035	0	0	0	70478.1	0	0	3
9	3	0	0.14427564	166416.355	148494.737	111457.5	166416.355	37037.2373	0	0	0	70714.2	0	0	3
10	3	0	0.160306267	168815.067	150526.77	111457.5	168815.067	39069.2702	0	0	0	72273.3	0	0	3
11	3	0	0.176336893	169184.082	152222.889	111457.5	169184.082	40765.3895	0	0	0	72789.5	0	0	3
12	3	0	0.19236752	170312.91	153730.391	111457.5	170312.91	42272.8912	0	0	0	74294.8	0	0	3
13	4	0	0.208398147	171938.927	155131.048	111457.5	171938.927	43673.5478	0	0	0	76149.2	0	0	3
14	4	0	0.224428773	173799.932	156464.539	111457.5	173799.932	45007.0395	0	0	0	78131	0	0	3
15	4	0	0.2404594	175677.198	157745.383	111457.5	175677.198	46287.8834	0	0	0	80220.7	0	0	3
16	4	0	0.256490027	176342.235	158907.687	111457.5	176342.235	47450.1866	0	0	0	81290.9	0	0	3
17	4	0	0.272520653	177429.226	159997.189	111457.5	177429.226	48539.6889	0	0	0	82812.8	0	0	3
18	5	0	0.28855128	178881.287	161046.305	111457.5	178881.287	49588.8055	0	0	0	84519.5	0	0	3
19	5	0	0.304581907	180501.338	162070.255	111457.5	180501.338	50612.7545	0	0	0	86222.7	0	0	3
20	5	0	0.320612533	182400.467	163086.765	111457.5	182400.467	51629.2651	0	0	0	88050.4	0	0	3
21	5	0	0.33664316	183078.811	164038.767	111457.5	183078.811	52581.2673	0	0	0	88873.5	0	0	3
22	6	0	0.352673787	184179.449	164954.253	111457.5	184179.449	53496.7528	0	0	0	90074	0	0	3
23	6	0	0.368704413	185518.658	165848.357	111457.5	185518.658	54390.8574	0	0	0	91387.4	0	0	3
24	6	0	0.38473504	187022.558	166730.616	111457.5	187022.558	55273.1158	0	0	0	93001.5	0	0	3
25	6	0	0.400765667	188546.783	167603.262	111457.5	188546.783	56145.7625	0	0	0	94631.7	0	0	3
26	6	0	0.416796293	189470.927	168444.327	111457.5	189470.927	56986.8265	0	0	0	96077	0	0	3
27	7	0	0.43282692	190589.204	169264.507	111457.5	190589.204	57807.0072	0	0	0	97554.1	0	0	3
28	7	0	0.448857547	192062.147	170078.709	111457.5	192062.147	58621.2086	0	0	0	99185.1	0	0	3
29	7	0	0.464888173	193501.267	170886.383	111457.5	193501.267	59428.883	0	0	0	100745	0	0	3
30	7	0	0.4809188	194786.443	171683.052	111457.5	194786.443	60225.5517	0	0	0	102388	0	0	3
31	8	0	0.496949427	195634.809	172455.689	111457.5	195634.809	60998.189	0	0	0	103451	0	0	3
32	8	0	0.512980053	196689.392	173212.992	111457.5	196689.392	61755.4922	0	0	0	104764	0	0	3
33	8	0	0.52901068	197839.989	175912.445	122603.25	197839.989	58882.07	0	0	0	105845	0	0	3
