Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	111457.5	111457.5	111457.5	111457.5	0	0	0	0	10132.9	0	0	3
2	2	0	0.0312796201	122603.25	117030.375	111457.5	122603.25	5572.875	0	0	0	37763	0	0	3
3	3	0	0.0469194301	126199.936	120086.895	111457.5	126199.936	8629.39547	0	0	0	36771.8	0	0	3
4	3	0	0.0625592401	126046.512	121576.8	111457.5	126199.936	10119.2996	0	0	0	33389	0	0	3
5	4	0	0.0781990502	125908.22	122443.084	111457.5	126199.936	10985.5836	0	0	0	33071.7	0	0	3
6	4	0	0.0938388602	125832.584	123008	111457.5	126199.936	11550.5003	0	0	0	32452.8	0	0	3
7	4	0	0.10947867	126294.671	123477.525	111457.5	126294.671	12020.0248	0	0	0	31374.3	0	0	3
8	5	0	0.12511848	126865.59	123901.033	111457.5	126865.59	12443.5329	0	0	0	30568.3	0	0	3
9	5	0	0.14075829	127846.439	124339.411	111457.5	127846.439	12881.9113	0	0	0	30623.8	0	0	3
10	6	0	0.1563981	128192.223	124724.692	111457.5	128192.223	13267.1924	0	0	0	30679.9	0	0	3
11	6	0	0.17203791	128107.559	125032.226	111457.5	128192.223	13574.7258	0	0	0	30808.2	0	0	3
12	7	0	0.18767772	128108.82	125288.609	111457.5	128192.223	13831.1086	0	0	0	30946.2	0	0	3
13	7	0	0.20331753	128204.285	125512.891	111457.5	128204.285	14055.3914	0	0	0	31111.3	0	0	3
14	8	0	0.218957341	128622.873	125735.033	111457.5	128622.873	14277.5329	0	0	0	31435.8	0	0	3
15	8	0	0.234597151	128852.437	125942.86	111457.5	128852.437	14485.3598	0	0	0	31756.4	0	0	3
16	9	0	0.250236961	128856.863	126124.985	111457.5	128856.863	14667.4851	0	0	0	32072	0	0	3
17	9	0	0.265876771	128951.578	126291.255	111457.5	128951.578	14833.7552	0	0	0	32479.2	0	0	3
18	9	0	0.281516581	129260.239	126456.199	111457.5	129260.239	14998.6988	0	0	0	32907.5	0	0	3
19	10	0	0.297156391	129514.094	126617.141	111457.5	129514.094	15159.6406	0	0	0	33335.6	0	0	3
20	10	0	0.312796201	129821.168	126777.342	111457.5	129821.168	15319.842	0	0	0	33591.9	0	0	3
21	11	0	0.328436011	129946.922	126928.274	111457.5	129946.922	15470.7744	0	0	0	33892.9	0	0	3
22	11	0	0.344075821	130038.657	127069.655	111457.5	130038.657	15612.1554	0	0	0	34164.9	0	0	3
23	12	0	0.359715631	130188.806	127205.271	111457.5	130188.806	15747.7707	0	0	0	34424.3	0	0	3
24	12	0	0.375355441	130442.218	127340.143	111457.5	130442.218	15882.6434	0	0	0	34687.2	0	0	3
25	13	0	0.390995251	130638.276	127472.069	111457.5	130638.276	16014.5688	0	0	0	34874.8	0	0	3
26	13	0	0.406635061	130802.35	127600.157	111457.5	130802.35	16142.6565	0	0	0	35033.3	0	0	3
27	13	0	0.422274871	130953.576	127724.357	111457.5	130953.576	16266.8572	0	0	0	35310.4	0	0	3
28	14	0	0.437914681	131079.508	127844.184	111457.5	131079.508	16386.684	0	0	0	35500.1	0	0	3
29	14	0	0.453554491	131308.983	127963.66	111457.5	131308.983	16506.1598	0	0	0	35729.3	0	0	3
30	15	0	0.469194301	131453.145	128079.976	111457.5	131453.145	16622.476	0	0	0	35944.4	0	0	3
31	15	0	0.484834111	131610.632	128193.868	111457.5	131610.632	16736.3681	0	0	0	36055.9	0	0	3
32	15	0	0.500473921	131734.848	128304.524	111457.5	131734.848	16847.0237	0	0	0	36289.2	0	0	3
33	16	0	0.516113731	131855.971	128941.976	122603.25	131855.971	9252.72129	0	0	0	36326.6	0	0	3
34	16	0	0.531753541	132030.97	129236.592	125832.584	132030.97	6198.38643	0	0	0	36446	0	0	3
35	17	0	0.547393351	132177.783	129423.4	125832.584	132177.783	6345.19937	0	0	0	36673.1	0	0	3
36	17	0	0.563033161	132301.253	129618.861	125832.584	132301.253	6468.66921	0	0	0	36783.1	0	0	3
37	18	0	0.578672971	132427.213	129822.579	125832.584	132427.213	6594.62941	0	0	0	36997.6	0	0	3
38	18	0	0.594312781	132538.894	130032.151	126294.671	132538.894	6244.2225	0	0	0	37024.6	0	0	3
39	18	0	0.609952591	132683.948	130231.816	126865.59	132683.948	5818.35782	0	0	0	37135.2	0	0	3
40	19	0	0.625592401	132794.581	130417.097	127846.439	132794.581	4948.14204	0	0	0	37405.1	0	0	3
41	19	0	0.641232212	132893.966	130574.832	128107.559	132893.966	4786.40636	0	0	0	37449.5	0	0	3
42	20	0	0.656872022	132991.233	130724.801	128107.559	132991.233	4883.67339	0	0	0	37718.8	0	0	3
43	20	0	0.672511832	133081.105	130880.225	128108.82	133081.105	4972.28574	0	0	0	37702	0	0	3
