Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	0.00397660054	0.00397660054	0.00397660054	0.00397660054	0	0	0	0	0	0	0	3
2	2	0	0.0312796201	0.00399648354	0.00398654204	0.00397660054	0.00399648354	9.94150135e-06	0	0	0	0	0	0	3
3	3	0	0.0469194301	0.0040372437	0.00400344259	0.00397660054	0.0040372437	2.68420536e-05	0	0	0	0	0	0	3
4	3	0	0.0625592401	0.00408302379	0.00402333789	0.00397660054	0.00408302379	4.67373536e-05	0	0	0	0	0	0	3
5	4	0	0.0781990502	0.00412621458	0.00404391323	0.00397660054	0.00412621458	6.73126903e-05	0	0	0	0	0	0	3
6	4	0	0.0938388602	0.00416697342	0.00406442326	0.00397660054	0.00416697342	8.78227225e-05	0	0	0	0	0	0	3
7	4	0	0.10947867	0.00420554627	0.00408458369	0.00397660054	0.00420554627	0.000107983152	0	0	0	0	0	0	3
8	5	0	0.12511848	0.00424309635	0.00410439777	0.00397660054	0.00424309635	0.000127797234	0	0	0	0	0	0	3
9	5	0	0.14075829	0.00427988949	0.00412389685	0.00397660054	0.00427988949	0.000147296314	0	0	0	0	0	0	3
10	6	0	0.1563981	0.00431676757	0.00414318392	0.00397660054	0.00431676757	0.000166583385	0	0	0	0	0	0	3
11	6	0	0.17203791	0.00435248014	0.00416221085	0.00397660054	0.00435248014	0.000185610314	0	0	0	0	0	0	3
12	7	0	0.18767772	0.00438624118	0.00418088005	0.00397660054	0.00438624118	0.000204279508	0	0	0	0	0	0	3
13	7	0	0.20331753	0.00441831672	0.00419914441	0.00397660054	0.00441831672	0.000222543867	0	0	0	0	0	0	3
14	8	0	0.218957341	0.00444897573	0.0042169895	0.00397660054	0.00444897573	0.000240388962	0	0	0	0	0	0	3
15	8	0	0.234597151	0.00447892312	0.00423445174	0.00397660054	0.00447892312	0.000257851203	0	0	0	0	0	0	3
16	9	0	0.250236961	0.00450782362	0.00425153748	0.00397660054	0.00450782362	0.000274936946	0	0	0	0	0	0	3
17	9	0	0.265876771	0.00453528782	0.00426822868	0.00397660054	0.00453528782	0.000291628142	0	0	0	0	0	0	3
18	9	0	0.281516581	0.00456156467	0.00428452512	0.00397660054	0.00456156467	0.000307924586	0	0	0	0	0	0	3
19	10	0	0.297156391	0.00458713331	0.00430045187	0.00397660054	0.00458713331	0.000323851332	0	0	0	0	0	0	3
20	10	0	0.312796201	0.00461192156	0.00431602536	0.00397660054	0.00461192156	0.000339424816	0	0	0	0	0	0	3
21	11	0	0.328436011	0.00463607297	0.00433126572	0.00397660054	0.00463607297	0.000354665179	0	0	0	0	0	0	3
22	11	0	0.344075821	0.00465926359	0.00434617471	0.00397660054	0.00465926359	0.000369574173	0	0	0	0	0	0	3
23	12	0	0.359715631	0.00468147468	0.00436075297	0.00397660054	0.00468147468	0.000384152433	0	0	0	0	0	0	3
24	12	0	0.375355441	0.00470286984	0.00437500784	0.00397660054	0.00470286984	0.000398407302	0	0	0	0	0	0	3
