Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
40	19	0	0.625592401	101381.956	101336.429	101325.129	101384.303	11.3151913	0	0	0	48450.4	0	0	3
41	19	0	0.641232212	101378.425	101338.094	101325.131	101384.303	12.9790111	0	0	0	48664.8	0	0	3
42	20	0	0.656872022	101375.158	101339.658	101325.135	101384.303	14.5406081	0	0	0	48837.1	0	0	3
43	20	0	0.672511832	101373.039	101341.155	101325.136	101384.303	16.036046	0	0	0	48975.7	0	0	3
44	21	0	0.688151642	101371.512	101342.604	101325.142	101384.303	17.4834839	0	0	0	48631	0	0	3
45	21	0	0.703791452	101370.462	101344.02	101325.144	101384.303	18.8980527	0	0	0	48982.6	0	0	3
46	21	0	0.719431262	101369.934	101345.42	101325.148	101384.303	20.2958149	0	0	0	49584.8	0	0	3
47	22	0	0.735071072	101369.447	101346.804	101325.148	101384.303	21.6784039	0	0	0	48840.2	0	0	3
48	22	0	0.750710882	101369.282	101348.183	101325.148	101384.303	23.0556498	0	0	0	49313	0	0	3
49	23	0	0.766350692	101369.832	101349.579	101325.148	101384.303	24.4505961	0	0	0	49429.1	0	0	3
50	23	0	0.781990502	101370.375	101350.993	101325.149	101384.303	25.8626684	0	0	0	49158.7	0	0	3
51	23	0	0.797630312	101371.269	101352.434	101325.149	101384.303	27.3028613	0	0	0	49545.3	0	0	3
52	24	0	0.813270122	101371.89	101353.894	101325.159	101384.303	28.7622002	0	0	0	50369.5	0	0	3
53	24	0	0.828909932	101372.621	101355.378	101325.192	101384.303	30.2426392	0	0	0	49107.1	0	0	3
54	25	0	0.844549742	101373.266	101356.88	101325.236	101384.303	31.7405345	0	0	0	49807	0	0	3
55	25	0	0.860189552	101373.802	101358.398	101325.313	101384.303	33.2509751	0	0	0	50430.3	0	0	3
56	26	0	0.875829362	101374.322	101359.929	101325.399	101384.303	34.7724191	0	0	0	50201.4	0	0	3
57	26	0	0.891469172	101374.534	101361.465	101325.625	101384.303	36.2898851	0	0	0	49964.3	0	0	3
58	26	0	0.907108982	101374.721	101362.999	101326.07	101384.303	37.7909905	0	0	0	50994.1	0	0	3
59	27	0	0.922748792	101375.029	101364.529	101326.95	101384.303	39.2587528	0	0	0	50185	0	0	3
60	27	0	0.938388602	101375.117	101366.034	101328.242	101384.303	40.6614625	0	0	0	50699.1	0	0	3
61	28	0	0.954028412	101375.28	101367.504	101329.627	101384.303	41.989582	0	0	0	50900.6	0	0	3
62	28	0	0.969668222	101375.637	101368.942	101330.901	101384.303	43.2536417	0	0	0	50704.4	0	0	3
63	28	0	0.985308032	101376.061	101370.353	101332.699	101384.303	44.4457974	0	0	0	51055.9	0	0	3
64	29	0	1.00094784	101376.543	101371.723	101336.95	101384.303	45.4455022	1.77601555	0	3.9	52078	0	0	3
