Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	293.197644	293.197644	293.197644	293.197644	0	0	0	0	21.878	0	0	3
2	2	0	0.0312796201	293.197695	293.19767	293.197644	293.197695	2.56327447e-05	0	0	0	15.372	0	0	3
3	3	0	0.0469194301	293.197389	293.197576	293.197389	293.197695	9.36485665e-05	0	0	0	13.5738	0	0	3
4	3	0	0.0625592401	293.196977	293.197426	293.196977	293.197695	0.000243456066	0	0	0	14.1951	0	0	3
5	4	0	0.0781990502	293.196572	293.197255	293.196572	293.197695	0.000414369832	0	0	0	13.8358	0	0	3
6	4	0	0.0938388602	293.196015	293.197049	293.196015	293.197695	0.000621129006	0	0	0	13.4763	0	0	3
7	4	0	0.10947867	293.195509	293.196829	293.195509	293.197695	0.000841124356	0	0	0	13.195	0	0	3
8	5	0	0.12511848	293.195004	293.1966	293.195004	293.197695	0.0010691509	0	0	0	13.0569	0	0	3
9	5	0	0.14075829	293.194504	293.196368	293.194504	293.197695	0.00130206829	0	0	0	13.043	0	0	3
10	6	0	0.1563981	293.193995	293.19613	293.193995	293.197695	0.00153930192	0	0	0	13.112	0	0	3
11	6	0	0.17203791	293.193237	293.195867	293.193237	293.197695	0.00180232262	0	0	0	13.2027	0	0	3
12	7	0	0.18767772	293.192536	293.19559	293.192536	293.197695	0.00207994951	0	0	0	13.2816	0	0	3
13	7	0	0.20331753	293.191866	293.195303	293.191866	293.197695	0.00236640472	0	0	0	13.3639	0	0	3
14	8	0	0.218957341	293.191231	293.195012	293.191231	293.197695	0.00265726451	0	0	0	13.4812	0	0	3
15	8	0	0.234597151	293.190586	293.194717	293.190586	293.197695	0.0029523251	0	0	0	13.6194	0	0	3
16	9	0	0.250236961	293.189663	293.194401	293.189663	293.197695	0.00326824059	0	0	0	13.817	0	0	3
17	9	0	0.265876771	293.188781	293.194071	293.188781	293.197695	0.00359885322	0	0	0	13.9786	0	0	3
18	9	0	0.281516581	293.187935	293.19373	293.187935	293.197695	0.00393970331	0	0	0	14.1471	0	0	3
19	10	0	0.297156391	293.187091	293.193381	293.187091	293.197695	0.00428912888	0	0	0	14.2072	0	0	3
20	10	0	0.312796201	293.186305	293.193027	293.186305	293.197695	0.0046429051	0	0	0	14.3544	0	0	3
21	11	0	0.328436011	293.185106	293.19265	293.185106	293.197695	0.00502008812	0	0	0	14.4795	0	0	3
22	11	0	0.344075821	293.184048	293.192259	293.184048	293.197695	0.00541104831	0	0	0	14.588	0	0	3
23	12	0	0.359715631	293.182949	293.191854	293.182949	293.197695	0.00581583017	0	0	0	14.6905	0	0	3
24	12	0	0.375355441	293.181911	293.19144	293.181911	293.197695	0.00623010023	0	0	0	14.729	0	0	3
25	13	0	0.390995251	293.180829	293.191015	293.180829	293.197695	0.0066545214	0	0	0	14.8023	0	0	3
26	13	0	0.406635061	293.179226	293.190562	293.179226	293.197695	0.00710795024	0	0	0	14.9463	0	0	3
27	13	0	0.422274871	293.177478	293.190077	293.177478	293.197695	0.00759253904	0	0	0	15.0119	0	0	3
28	14	0	0.437914681	293.175522	293.189557	293.175522	293.197695	0.00811236975	0	0	0	15.1006	0	0	3
29	14	0	0.453554491	293.173393	293.189	293.173393	293.197695	0.0086697739	0	0	0	15.122	0	0	3
30	15	0	0.469194301	293.17129	293.18841	293.17129	293.197695	0.00926009989	0	0	0	15.1849	0	0	3
31	15	0	0.484834111	293.168838	293.187778	293.168838	293.197695	0.00989142667	0	0	0	15.2839	0	0	3
32	15	0	0.500473921	293.167114	293.187132	293.167114	293.197695	0.010537194	0	0	0	15.2983	0	0	3
33	16	0	0.516113731	293.16552	293.186129	293.16552	293.197695	0.0115410574	0	0	0	15.2343	0	0	3
34	16	0	0.531753541	293.164211	293.185082	293.164211	293.197389	0.0124937962	0	0	0	15.3288	0	0	3
35	17	0	0.547393351	293.163235	293.184015	293.163235	293.196977	0.0134112955	0	0	0	15.3668	0	0	3
36	17	0	0.563033161	293.162052	293.182923	293.162052	293.196572	0.0143317882	0	0	0	15.4743	0	0	3
37	18	0	0.578672971	293.161643	293.181832	293.161643	293.196015	0.0152165476	0	0	0	15.463	0	0	3
38	18	0	0.594312781	293.161757	293.180761	293.161643	293.195509	0.0160671179	0	0	0	15.5176	0	0	3
39	18	0	0.609952591	293.162273	293.179723	293.161643	293.195004	0.0168777088	0	0	0	15.592	0	0	3
40	19	0	0.625592401	293.162882	293.178719	293.161643	293.194504	0.0176486261	0	0	0	15.6309	0	0	3
41	19	0	0.641232212	293.16348	293.177749	293.161643	293.193995	0.0183808865	0	0	0	15.7945	0	0	3
42	20	0	0.656872022	293.163817	293.176806	293.161643	293.193237	0.0190609284	0	0	0	15.7973	0	0	3
43	20	0	0.672511832	293.16402	293.175893	293.161643	293.192536	0.0196963286	0	0	0	15.9107	0	0	3
44	21	0	0.688151642	293.164381	293.175014	293.161643	293.191866	0.0202897101	0	0	0	15.9982	0	0	3
45	21	0	0.703791452	293.164347	293.174154	293.161643	293.191231	0.0208587974	0	0	0	16.088	0	0	3
46	21	0	0.719431262	293.164578	293.173321	293.161643	293.190586	0.0213966385	0	0	0	16.1566	0	0	3
47	22	0	0.735071072	293.164655	293.17251	293.161643	293.189663	0.0218910909	0	0	0	16.6694	0	0	3
48	22	0	0.750710882	293.16474	293.171731	293.161643	293.188781	0.0223393179	0	0	0	15.7032	0	0	3
49	23	0	0.766350692	293.164717	293.170979	293.161643	293.187935	0.0227504778	0	0	0	15.9744	0	0	3
50	23	0	0.781990502	293.164662	293.170252	293.161643	293.187091	0.0231283432	0	0	0	16.1742	0	0	3
51	23	0	0.797630312	293.16459	293.169549	293.161643	293.186305	0.0234777324	0	0	0	16.8454	0	0	3
52	24	0	0.813270122	293.164562	293.16887	293.161643	293.185106	0.0234628688	0	0	0	15.8453	0	0	3
53	24	0	0.828909932	293.164506	293.168226	293.161643	293.184048	0.022405405	0	0	0	16.1281	0	0	3
54	25	0	0.844549742	293.164468	293.167614	293.161643	293.182949	0.0213055861	0	0	0	16.3737	0	0	3
55	25	0	0.860189552	293.164369	293.167033	293.161643	293.181911	0.0202683056	0	0	0	16.9544	0	0	3
56	26	0	0.875829362	293.164224	293.166481	293.161643	293.180829	0.0191859877	0	0	0	16.0648	0	0	3
57	26	0	0.891469172	293.164113	293.165958	293.161643	293.179226	0.0175829461	0	0	0	16.2574	0	0	3
58	26	0	0.907108982	293.163936	293.16548	293.161643	293.177478	0.0158347692	0	0	0	16.5082	0	0	3
59	27	0	0.922748792	293.163771	293.165052	293.161643	293.175522	0.0138788183	0	0	0	17.1132	0	0	3
60	27	0	0.938388602	293.163618	293.16468	293.161643	293.173393	0.0117495271	0	0	0	16.1052	0	0	3
61	28	0	0.954028412	293.163408	293.164368	293.161643	293.17129	0.00964706381	0	0	0	16.3696	0	0	3
62	28	0	0.969668222	293.163234	293.164116	293.161643	293.168838	0.00719538697	0	0	0	16.5256	0	0	3
63	28	0	0.985308032	293.163026	293.163935	293.161643	293.167114	0.00547063749	0	0	0	17.1872	0	0	3
64	29	0	1.00094784	293.162849	293.163801	293.161643	293.16552	0.00387735322	0.00107237015	0	0	16.2599	0	0	3
