Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	101325	101325	101325	101325	0	0	0	0	10132.9	0	0	3
2	2	0	0.0312796201	101325	101325	101325	101325	1.45519152e-11	0	0	0	37763	0	0	3
3	3	0	0.0469194301	101325	101325	101325	101325	2.91038305e-11	0	0	0	36771.8	0	0	3
4	3	0	0.0625592401	101325	101325	101325	101325	2.91038305e-11	0	0	0	33389	0	0	3
5	4	0	0.0781990502	101325	101325	101325	101325	4.36557457e-11	0	0	0	33071.7	0	0	3
6	4	0	0.0938388602	101325	101325	101325	101325	5.82076609e-11	0	0	0	32452.8	0	0	3
7	4	0	0.10947867	101325	101325	101325	101325	5.82076609e-11	0	0	0	31374.3	0	0	3
8	5	0	0.12511848	101325	101325	101325	101325	7.27595761e-11	0	0	0	30568.3	0	0	3
9	5	0	0.14075829	101325	101325	101325	101325	7.27595761e-11	0	0	0	30623.8	0	0	3
10	6	0	0.1563981	101325	101325	101325	101325	7.27595761e-11	0	0	0	30679.9	0	0	3
11	6	0	0.17203791	101325	101325	101325	101325	7.27595761e-11	0	0	0	30808.2	0	0	3
12	7	0	0.18767772	101325	101325	101325	101325	8.00355338e-10	0	0	0	30946.2	0	0	3
13	7	0	0.20331753	101325	101325	101325	101325	5.04951458e-09	0	0	0	31111.3	0	0	3
14	8	0	0.218957341	101325	101325	101325	101325	1.85827957e-07	0	0	0	31435.8	0	0	3
15	8	0	0.234597151	101325	101325	101325	101325	2.40295776e-07	0	0	0	31756.4	0	0	3
16	9	0	0.250236961	101325	101325	101325	101325	7.94199877e-07	0	0	0	32072	0	0	3
17	9	0	0.265876771	101325	101325	101325	101325	9.21383617e-07	0	0	0	32479.2	0	0	3
18	9	0	0.281516581	101325	101325	101325	101325	2.47661956e-06	0	0	0	32907.5	0	0	3
19	10	0	0.297156391	101325	101325	101325	101325	3.04602145e-06	0	0	0	33335.6	0	0	3
20	10	0	0.312796201	101325	101325	101325	101325	5.74109436e-06	0	0	0	33591.9	0	0	3
21	11	0	0.328436011	101325	101325	101325	101325	8.37749394e-06	0	0	0	33892.9	0	0	3
22	11	0	0.344075821	101325	101325	101325	101325	1.66977989e-05	0	0	0	34164.9	0	0	3
23	12	0	0.359715631	101324.999	101325	101324.999	101325	5.42816124e-05	0	0	0	34424.3	0	0	3
24	12	0	0.375355441	101324.997	101325	101324.997	101325	0.00017988983	0	0	0	34687.2	0	0	3
25	13	0	0.390995251	101324.994	101325	101324.994	101325	0.000412678113	0	0	0	34874.8	0	0	3
26	13	0	0.406635061	101324.985	101324.999	101324.985	101325	0.000987120555	0	0	0	35033.3	0	0	3
27	13	0	0.422274871	101324.974	101324.998	101324.974	101325	0.00191979141	0	0	0	35310.4	0	0	3
28	14	0	0.437914681	101324.956	101324.997	101324.956	101325	0.00341021373	0	0	0	35500.1	0	0	3
29	14	0	0.453554491	101324.936	101324.995	101324.936	101325	0.00549217437	0	0	0	35729.3	0	0	3
30	15	0	0.469194301	101324.908	101324.992	101324.908	101325	0.00838079043	0	0	0	35944.4	0	0	3
31	15	0	0.484834111	101324.862	101324.987	101324.862	101325	0.0125644494	0	0	0	36055.9	0	0	3
32	15	0	0.500473921	101324.774	101324.981	101324.774	101325	0.0192188058	0	0	0	36289.2	0	0	3
33	16	0	0.516113731	101324.623	101324.969	101324.623	101325	0.030989726	0	0	0	36326.6	0	0	3
34	16	0	0.531753541	101324.345	101324.949	101324.345	101325	0.0514498775	0	0	0	36446	0	0	3
35	17	0	0.547393351	101324.014	101324.918	101324.014	101325	0.0822705249	0	0	0	36673.1	0	0	3
36	17	0	0.563033161	101323.425	101324.869	101323.425	101325	0.13149763	0	0	0	36783.1	0	0	3
