Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
25	13	0	0.390995251	1.42984821	1.32852421	1.20370562	1.42984821	0.124818586	0	0	0	0.382433	0	0	3
26	13	0	0.406635061	1.43595246	1.33265607	1.20370562	1.43595246	0.128950442	0	0	0	0.38091	0	0	3
27	13	0	0.422274871	1.44184896	1.33670025	1.20370562	1.44184896	0.132994623	0	0	0	0.379945	0	0	3
28	14	0	0.437914681	1.44754045	1.34065883	1.20370562	1.44754045	0.136953201	0	0	0	0.384523	0	0	3
29	14	0	0.453554491	1.45302216	1.34453342	1.20370562	1.45302216	0.140827799	0	0	0	0.381408	0	0	3
30	15	0	0.469194301	1.4583661	1.34832785	1.20370562	1.4583661	0.144622222	0	0	0	0.389274	0	0	3
31	15	0	0.484834111	1.46352845	1.35204399	1.20370562	1.46352845	0.14833837	0	0	0	0.387479	0	0	3
32	15	0	0.500473921	1.46852624	1.35568406	1.20370562	1.46852624	0.15197844	0	0	0	0.389494	0	0	3
33	16	0	0.516113731	1.4733479	1.36411039	1.20972415	1.4733479	0.157395498	0	0	0	0.392464	0	0	3
34	16	0	0.531753541	1.47800043	1.37249402	1.22206213	1.47800043	0.160663382	0	0	0	0.390814	0	0	3
35	17	0	0.547393351	1.48252427	1.38063346	1.23591964	1.48252427	0.162780574	0	0	0	0.398152	0	0	3
36	17	0	0.563033161	1.48690911	1.38847688	1.24899337	1.48690911	0.164395899	0	0	0	0.396629	0	0	3
37	18	0	0.578672971	1.49114806	1.39604422	1.26133095	1.49114806	0.165754905	0	0	0	0.400434	0	0	3
38	18	0	0.594312781	1.49524987	1.40335418	1.27300684	1.49524987	0.166962367	0	0	0	0.401887	0	0	3
39	18	0	0.609952591	1.49921292	1.41042312	1.28437314	1.49921292	0.168033641	0	0	0	0.400721	0	0	3
40	19	0	0.625592401	1.50306398	1.41725721	1.29551032	1.50306398	0.168965413	0	0	0	0.406293	0	0	3
41	19	0	0.641232212	1.50678819	1.42385964	1.30667321	1.50678819	0.169729705	0	0	0	0.405016	0	0	3
42	20	0	0.656872022	1.51038522	1.43022564	1.31748331	1.51038522	0.170336309	0	0	0	0.409729	0	0	3
43	20	0	0.672511832	1.51386017	1.43636242	1.32770268	1.51386017	0.170821974	0	0	0	0.411358	0	0	3
44	21	0	0.688151642	1.51721475	1.44228467	1.33741185	1.51721475	0.171215657	0	0	0	0.408561	0	0	3
45	21	0	0.703791452	1.52046471	1.44800508	1.34669224	1.52046471	0.1715344	0	0	0	0.413064	0	0	3
46	21	0	0.719431262	1.52360956	1.45353374	1.35575724	1.52360956	0.167852324	0	0	0	0.411801	0	0	3
47	22	0	0.735071072	1.52664968	1.45887413	1.36450533	1.52664968	0.162144344	0	0	0	0.416629	0	0	3
48	22	0	0.750710882	1.52959865	1.4640333	1.37281867	1.52959865	0.156779981	0	0	0	0.418066	0	0	3
49	23	0	0.766350692	1.53245239	1.46902185	1.3807726	1.53245239	0.151679796	0	0	0	0.415866	0	0	3
50	23	0	0.781990502	1.53521707	1.47384824	1.38851215	1.53521707	0.146704923	0	0	0	0.420932	0	0	3
51	23	0	0.797630312	1.53789365	1.47851641	1.39601548	1.53789365	0.141878163	0	0	0	0.418854	0	0	3
52	24	0	0.813270122	1.54050234	1.48303163	1.40332604	1.54050234	0.137176293	0	0	0	0.423947	0	0	3
53	24	0	0.828909932	1.54303567	1.48739755	1.41034578	1.54303567	0.132689894	0	0	0	0.424727	0	0	3
54	25	0	0.844549742	1.5454916	1.49162086	1.41706901	1.5454916	0.128422588	0	0	0	0.421542	0	0	3
55	25	0	0.860189552	1.54788019	1.49570871	1.42354527	1.54788019	0.124334927	0	0	0	0.428164	0	0	3
56	26	0	0.875829362	1.55020361	1.49966678	1.42984821	1.55020361	0.120355398	0	0	0	0.424486	0	0	3
57	26	0	0.891469172	1.55247038	1.50349872	1.43595246	1.55247038	0.116517913	0	0	0	0.429616	0	0	3
58	26	0	0.907108982	1.55467647	1.50720885	1.44184896	1.55467647	0.112827511	0	0	0	0.429852	0	0	3
59	27	0	0.922748792	1.5568173	1.51080161	1.44754045	1.5568173	0.109276845	0	0	0	0.427203	0	0	3
60	27	0	0.938388602	1.55891494	1.51428206	1.45302216	1.55891494	0.105892774	0	0	0	0.432463	0	0	3
61	28	0	0.954028412	1.56096113	1.51765516	1.4583661	1.56096113	0.102595031	0	0	0	0.429931	0	0	3
62	28	0	0.969668222	1.56296119	1.52092375	1.46352845	1.56296119	0.0994327414	0	0	0	0.434321	0	0	3
63	28	0	0.985308032	1.56491359	1.52409204	1.46852624	1.56491359	0.0963873587	0	0	0	0.434454	0	0	3
64	29	0	1.00094784	1.56682194	1.52716378	1.4733479	1.56682194	0.0934740326	0.0103427941	0	0	0.430685	0	0	3
