Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	209.738934	209.738934	209.738934	209.738934	0	0	0	0	209.739	0	0	3
2	2	0	0.0312796201	175.699331	192.719133	175.699331	209.738934	17.0198012	0	0	0	175.699	0	0	3
3	3	0	0.0469194301	165.065859	183.501375	165.065859	209.738934	26.2375591	0	0	0	165.066	0	0	3
4	3	0	0.0625592401	168.772997	179.81928	165.065859	209.738934	29.9196536	0	0	0	168.773	0	0	3
5	4	0	0.0781990502	166.596067	177.174638	165.065859	209.738934	32.5642962	0	0	0	166.596	0	0	3
6	4	0	0.0938388602	164.405952	175.046523	164.405952	209.738934	34.6924104	0	0	0	164.406	0	0	3
7	4	0	0.10947867	162.661603	173.277249	162.661603	209.738934	36.4616847	0	0	0	162.662	0	0	3
8	5	0	0.12511848	161.813975	171.84434	161.813975	209.738934	37.8945939	0	0	0	161.814	0	0	3
9	5	0	0.14075829	161.73693	170.721294	161.73693	209.738934	39.0176394	0	0	0	161.737	0	0	3
10	6	0	0.1563981	162.158585	169.865023	161.73693	209.738934	39.8739104	0	0	0	162.159	0	0	3
11	6	0	0.17203791	162.73177	169.216546	161.73693	209.738934	40.5223879	0	0	0	162.732	0	0	3
12	7	0	0.18767772	163.217739	168.716645	161.73693	209.738934	41.0222885	0	0	0	163.218	0	0	3
13	7	0	0.20331753	163.723569	168.332562	161.73693	209.738934	41.4063713	0	0	0	163.724	0	0	3
14	8	0	0.218957341	164.442663	168.054713	161.73693	209.738934	41.6842213	0	0	0	164.443	0	0	3
15	8	0	0.234597151	165.285824	167.87012	161.73693	209.738934	41.8688138	0	0	0	165.286	0	0	3
16	9	0	0.250236961	166.485396	167.783575	161.73693	209.738934	41.9553591	0	0	0	166.485	0	0	3
17	9	0	0.265876771	167.457327	167.764384	161.73693	209.738934	41.9745501	0	0	0	167.457	0	0	3
18	9	0	0.281516581	168.46605	167.803365	161.73693	209.738934	41.9745501	0	0	0	168.466	0	0	3
19	10	0	0.297156391	168.823919	167.857079	161.73693	209.738934	41.9745501	0	0	0	168.824	0	0	3
20	10	0	0.312796201	169.698688	167.949159	161.73693	209.738934	41.9745501	0	0	0	169.699	0	0	3
21	11	0	0.328436011	170.434896	168.067527	161.73693	209.738934	41.9745501	0	0	0	170.435	0	0	3
22	11	0	0.344075821	171.095737	168.205173	161.73693	209.738934	41.9745501	0	0	0	171.096	0	0	3
23	12	0	0.359715631	171.701561	168.35719	161.73693	209.738934	41.9745501	0	0	0	171.702	0	0	3
24	12	0	0.375355441	171.902041	168.504892	161.73693	209.738934	41.9745501	0	0	0	171.902	0	0	3
25	13	0	0.390995251	172.360186	168.659104	161.73693	209.738934	41.9745501	0	0	0	172.36	0	0	3
26	13	0	0.406635061	173.225856	168.834748	161.73693	209.738934	41.9745501	0	0	0	173.226	0	0	3
27	13	0	0.422274871	173.621117	169.012021	161.73693	209.738934	41.9745501	0	0	0	173.621	0	0	3
28	14	0	0.437914681	174.160418	169.195893	161.73693	209.738934	41.9745501	0	0	0	174.16	0	0	3
29	14	0	0.453554491	174.319435	169.372566	161.73693	209.738934	41.9745501	0	0	0	174.319	0	0	3
30	15	0	0.469194301	174.721334	169.550859	161.73693	209.738934	41.9745501	0	0	0	174.721	0	0	3
31	15	0	0.484834111	175.367363	169.738488	161.73693	209.738934	41.9745501	0	0	0	175.367	0	0	3
32	15	0	0.500473921	175.459595	169.917272	161.73693	209.738934	41.9745501	0	0	0	175.46	0	0	3
33	16	0	0.516113731	175.118065	168.83537	161.73693	175.699331	13.9624011	0	0	0	175.118	0	0	3
34	16	0	0.531753541	175.738234	168.836586	161.73693	175.738234	14.0013034	0	0	0	175.738	0	0	3
35	17	0	0.547393351	175.828455	169.172917	161.73693	175.828455	12.0548965	0	0	0	175.828	0	0	3
36	17	0	0.563033161	176.531536	169.415371	161.73693	176.531536	9.41025392	0	0	0	176.532	0	0	3
37	18	0	0.578672971	176.564144	169.726874	161.73693	176.564144	7.28213973	0	0	0	176.564	0	0	3
38	18	0	0.594312781	176.869729	170.116367	161.73693	176.869729	5.51286545	0	0	0	176.87	0	0	3
39	18	0	0.609952591	177.255148	170.572415	161.73693	177.255148	4.0799562	0	0	0	177.255	0	0	3
40	19	0	0.625592401	177.48708	171.0622	161.73693	177.48708	3.29781601	0	0	0	177.487	0	0	3
41	19	0	0.641232212	178.42422	171.583677	162.158585	178.42422	3.8192938	0	0	0	178.424	0	0	3
42	20	0	0.656872022	178.395696	172.091087	162.73177	178.42422	4.32670353	0	0	0	178.396	0	0	3
43	20	0	0.672511832	179.060853	172.601371	163.217739	179.060853	4.83698738	0	0	0	179.061	0	0	3
44	21	0	0.688151642	179.537259	173.111356	163.723569	179.537259	5.34697239	0	0	0	179.537	0	0	3
45	21	0	0.703791452	180.04736	173.621475	164.442663	180.04736	5.85709087	0	0	0	180.047	0	0	3
46	21	0	0.719431262	180.43811	174.121332	165.285824	180.43811	6.35694857	0	0	0	180.438	0	0	3
47	22	0	0.735071072	183.193495	174.680947	166.485396	183.193495	6.91656328	0	0	0	183.193	0	0	3
48	22	0	0.750710882	177.730644	175.032361	167.457327	183.193495	7.26797727	0	0	0	177.731	0	0	3
49	23	0	0.766350692	179.415938	175.406068	168.46605	183.193495	7.60270237	0	0	0	179.416	0	0	3
50	23	0	0.781990502	180.532331	175.783139	168.823919	183.193495	7.92606029	0	0	0	180.532	0	0	3
51	23	0	0.797630312	184.157173	176.262303	169.698688	184.157173	8.31314402	0	0	0	184.157	0	0	3
52	24	0	0.813270122	178.530056	176.538283	170.434896	184.157173	8.47075587	0	0	0	178.53	0	0	3
53	24	0	0.828909932	180.2761	176.845821	171.095737	184.157173	8.64064762	0	0	0	180.276	0	0	3
54	25	0	0.844549742	181.624669	177.17485	171.701561	184.157173	8.81765988	0	0	0	181.625	0	0	3
55	25	0	0.860189552	184.718433	177.581627	171.902041	184.718433	9.07673502	0	0	0	184.718	0	0	3
