Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	1.60495744e-06	1.60495744e-06	1.60495744e-06	1.60495744e-06	0	0	0	0	0	0	0	3
2	2	0	0.0312796201	1.53212812e-06	1.56854278e-06	1.53212812e-06	1.60495744e-06	3.64146626e-08	0	0	0	0	0	0	3
3	3	0	0.0469194301	3.95105012e-06	2.36271189e-06	1.53212812e-06	3.95105012e-06	7.94169114e-07	0	0	0	0	0	0	3
4	3	0	0.0625592401	2.38409632e-06	2.368058e-06	1.53212812e-06	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
5	4	0	0.0781990502	1.5962243e-06	2.21369126e-06	1.53212812e-06	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
6	4	0	0.0938388602	7.77003078e-07	1.97424323e-06	7.77003078e-07	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
7	4	0	0.10947867	8.63111359e-07	1.81551011e-06	7.77003078e-07	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
8	5	0	0.12511848	1.09367451e-06	1.72528066e-06	7.77003078e-07	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
9	5	0	0.14075829	1.18780285e-06	1.6655609e-06	7.77003078e-07	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
10	6	0	0.1563981	1.22887684e-06	1.62189249e-06	7.77003078e-07	3.95105012e-06	7.99515219e-07	0	0	0	0	0	0	3
11	6	0	0.17203791	4.59188687e-07	1.51619215e-06	4.59188687e-07	3.95105012e-06	8.51865851e-07	0	0	0	0	0	0	3
12	7	0	0.18767772	3.76672084e-07	1.42123214e-06	3.76672084e-07	3.95105012e-06	9.46825856e-07	0	0	0	0	0	0	3
13	7	0	0.20331753	3.74982933e-07	1.34075143e-06	3.74982933e-07	3.95105012e-06	1.02730656e-06	0	0	0	0	0	0	3
14	8	0	0.218957341	3.85997122e-07	1.2725547e-06	3.74982933e-07	3.95105012e-06	1.0955033e-06	0	0	0	0	0	0	3
15	8	0	0.234597151	4.98780158e-07	1.22096973e-06	3.74982933e-07	3.95105012e-06	1.14708827e-06	0	0	0	0	0	0	3
16	9	0	0.250236961	2.08539332e-07	1.15769283e-06	2.08539332e-07	3.95105012e-06	1.21036517e-06	0	0	0	0	0	0	3
17	9	0	0.265876771	1.83082341e-07	1.1003628e-06	1.83082341e-07	3.95105012e-06	1.2676952e-06	0	0	0	0	0	0	3
18	9	0	0.281516581	1.95957225e-07	1.05011805e-06	1.83082341e-07	3.95105012e-06	1.31793995e-06	0	0	0	0	0	0	3
19	10	0	0.297156391	2.65797097e-07	1.008838e-06	1.83082341e-07	3.95105012e-06	1.35922e-06	0	0	0	0	0	0	3
20	10	0	0.312796201	2.49805432e-07	9.70886368e-07	1.83082341e-07	3.95105012e-06	1.39717163e-06	0	0	0	0	0	0	3
