Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
31	15	0	0.484834111	3.33940924	1.3469183	0.49147476	3.33940924	0.855443535	0	0	0	175.367	0	0	3
32	15	0	0.500473921	3.57263387	1.41647191	0.49147476	3.57263387	0.924997147	0	0	0	175.46	0	0	3
33	16	0	0.516113731	3.83752839	1.52103608	0.504110289	3.83752839	1.02324356	0	0	0	175.118	0	0	3
34	16	0	0.531753541	4.05769764	1.63208569	0.544300935	4.05769764	1.11879036	0	0	0	175.738	0	0	3
35	17	0	0.547393351	4.27777065	1.74875662	0.562385116	4.27777065	1.22318884	0	0	0	175.828	0	0	3
36	17	0	0.563033161	4.58144066	1.8743521	0.602540509	4.58144066	1.33338978	0	0	0	176.532	0	0	3
37	18	0	0.578672971	4.82402435	2.00627347	0.629859197	4.82402435	1.450495	0	0	0	176.564	0	0	3
38	18	0	0.594312781	4.99359997	2.14264037	0.680464529	4.99359997	1.56904961	0	0	0	176.87	0	0	3
39	18	0	0.609952591	5.0822165	2.28019512	0.705994281	5.0822165	1.69005392	0	0	0	177.255	0	0	3
40	19	0	0.625592401	5.12636998	2.41833186	0.759658846	5.12636998	1.80935536	0	0	0	177.487	0	0	3
41	19	0	0.641232212	5.18395274	2.55659104	0.784806119	5.18395274	1.93003159	0	0	0	178.424	0	0	3
42	20	0	0.656872022	5.25043437	2.69614193	0.862788484	5.25043437	2.0481071	0	0	0	178.396	0	0	3
43	20	0	0.672511832	5.31728398	2.83534491	0.90176368	5.31728398	2.16616602	0	0	0	179.061	0	0	3
44	21	0	0.688151642	5.36985274	2.97497269	0.970920793	5.36985274	2.28258288	0	0	0	179.537	0	0	3
45	21	0	0.703791452	5.42824309	3.11426402	0.999018887	5.42824309	2.39997213	0	0	0	180.047	0	0	3
46	21	0	0.719431262	5.44764278	3.25328351	1.0631169	5.44764278	2.51573663	0	0	0	180.438	0	0	3
47	22	0	0.735071072	5.45226481	3.39044439	1.12064304	5.45226481	2.62895399	0	0	0	183.193	0	0	3
48	22	0	0.750710882	5.44753327	3.52565971	1.1998804	5.45226481	2.73838166	0	0	0	177.731	0	0	3
49	23	0	0.766350692	5.44075445	3.65818702	1.25247068	5.45226481	2.84506494	0	0	0	179.416	0	0	3
50	23	0	0.781990502	5.42836248	3.78868364	1.33508633	5.45226481	2.94808976	0	0	0	180.532	0	0	3
51	23	0	0.797630312	5.41403331	3.91615073	1.36984632	5.45226481	3.04909423	0	0	0	184.157	0	0	3
52	24	0	0.813270122	5.39297593	4.04187353	1.50570789	5.45226481	3.14440506	0	0	0	178.53	0	0	3
53	24	0	0.828909932	5.37406053	4.16275955	1.55915007	5.45226481	3.23521464	0	0	0	180.276	0	0	3
54	25	0	0.844549742	5.34997708	4.2812229	1.68179247	5.45226481	3.32088461	0	0	0	181.625	0	0	3
55	25	0	0.860189552	5.33540483	4.39539828	1.7630255	5.45226481	3.4016147	0	0	0	184.718	0	0	3
56	26	0	0.875829362	5.32427822	4.50668743	1.89414309	5.45226481	3.47688947	0	0	0	179.734	0	0	3
57	26	0	0.891469172	5.31647348	4.61363525	2.06437462	5.45226481	3.38789019	0	0	0	181.022	0	0	3
58	26	0	0.907108982	5.31256306	4.71514114	2.28899347	5.45226481	3.16327134	0	0	0	182.35	0	0	3
59	27	0	0.922748792	5.31001353	4.80954802	2.51709417	5.45226481	2.93517063	0	0	0	185.571	0	0	3
60	27	0	0.938388602	5.30708098	4.89673511	2.7844641	5.45226481	2.66780071	0	0	0	179.895	0	0	3
61	28	0	0.954028412	5.30747266	4.97557913	3.01518245	5.45226481	2.43708235	0	0	0	181.611	0	0	3
62	28	0	0.969668222	5.30208275	5.04704476	3.33940924	5.45226481	2.11285557	0	0	0	182.479	0	0	3
63	28	0	0.985308032	5.2995131	5.10829801	3.57263387	5.45226481	1.87963093	0	0	0	186.009	0	0	3
64	29	0	1.00094784	5.29483995	5.16211694	3.83752839	5.45226481	1.61473642	0.147238916	0	9.1	180.706	0	0	3
