Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.01563981	111539.02	111539.02	111539.02	111539.02	0	0	0	0	40072.3	0	0	3
2	2	0	0.0312796201	122692.922	117115.971	111539.02	122692.922	5576.95098	0	0	0	40396.5	0	0	3
3	3	0	0.0469194301	126292.239	120174.727	111539.02	126292.239	8635.70698	0	0	0	40856.4	0	0	3
4	3	0	0.0625592401	126138.702	121665.72	111539.02	126292.239	10126.7008	0	0	0	38388.6	0	0	3
5	4	0	0.0781990502	126000.309	122532.638	111539.02	126292.239	10993.6184	0	0	0	38905.2	0	0	3
6	4	0	0.0938388602	125924.618	123097.968	111539.02	126292.239	11558.9483	0	0	0	37930.8	0	0	3
7	4	0	0.10947867	126387.043	123567.836	111539.02	126387.043	12028.8162	0	0	0	36842.7	0	0	3
8	5	0	0.12511848	126958.379	123991.654	111539.02	126958.379	12452.6341	0	0	0	38543.9	0	0	3
9	5	0	0.14075829	127939.945	124430.353	111539.02	127939.945	12891.3331	0	0	0	36803.6	0	0	3
10	6	0	0.1563981	128285.982	124815.916	111539.02	128285.982	13276.8961	0	0	0	36643	0	0	3
11	6	0	0.17203791	128201.257	125123.674	111539.02	128285.982	13584.6544	0	0	0	37058.6	0	0	3
12	7	0	0.18767772	128202.518	125380.244	111539.02	128285.982	13841.2247	0	0	0	37573.7	0	0	3
13	7	0	0.20331753	128298.053	125604.691	111539.02	128298.053	14065.6715	0	0	0	38694.2	0	0	3
14	8	0	0.218957341	128716.947	125826.995	111539.02	128716.947	14287.9755	0	0	0	39270.5	0	0	3
15	8	0	0.234597151	128946.679	126034.974	111539.02	128946.679	14495.9545	0	0	0	40159.8	0	0	3
16	9	0	0.250236961	128951.109	126217.233	111539.02	128951.109	14678.2129	0	0	0	40929.6	0	0	3
17	9	0	0.265876771	129045.893	126383.624	111539.02	129045.893	14844.6047	0	0	0	41477.7	0	0	3
18	9	0	0.281516581	129354.78	126548.689	111539.02	129354.78	15009.6689	0	0	0	41942.5	0	0	3
19	10	0	0.297156391	129608.821	126709.748	111539.02	129608.821	15170.7285	0	0	0	42384.5	0	0	3
20	10	0	0.312796201	129916.119	126870.067	111539.02	129916.119	15331.047	0	0	0	42793.8	0	0	3
21	11	0	0.328436011	130041.965	127021.109	111539.02	130041.965	15482.0898	0	0	0	43233.5	0	0	3
22	11	0	0.344075821	130133.767	127162.594	111539.02	130133.767	15623.5742	0	0	0	43576.9	0	0	3
23	12	0	0.359715631	130284.026	127298.308	111539.02	130284.026	15759.2887	0	0	0	43904.1	0	0	3
24	12	0	0.375355441	130537.623	127433.28	111539.02	130537.623	15894.2601	0	0	0	44238.9	0	0	3
25	13	0	0.390995251	130733.825	127565.302	111539.02	130733.825	16026.2819	0	0	0	44574.4	0	0	3
26	13	0	0.406635061	130898.019	127693.483	111539.02	130898.019	16154.4633	0	0	0	44945.2	0	0	3
27	13	0	0.422274871	131049.355	127817.775	111539.02	131049.355	16278.7549	0	0	0	45301.9	0	0	3
28	14	0	0.437914681	131175.379	127937.689	111539.02	131175.379	16398.6694	0	0	0	45570	0	0	3
29	14	0	0.453554491	131405.022	128057.252	111539.02	131405.022	16518.2326	0	0	0	45888.6	0	0	3
30	15	0	0.469194301	131549.289	128173.653	111539.02	131549.289	16634.6338	0	0	0	46136.3	0	0	3
31	15	0	0.484834111	131706.892	128287.629	111539.02	131706.892	16748.6092	0	0	0	46459.7	0	0	3
32	15	0	0.500473921	131831.199	128398.365	111539.02	131831.199	16859.3458	0	0	0	46702	0	0	3
33	16	0	0.516113731	131952.411	129036.284	122692.922	131952.411	9259.48906	0	0	0	46930.9	0	0	3
34	16	0	0.531753541	132127.538	129331.116	125924.618	132127.538	6202.92023	0	0	0	47156.9	0	0	3
35	17	0	0.547393351	132274.458	129518.06	125924.618	132274.458	6349.84056	0	0	0	47417.8	0	0	3
36	17	0	0.563033161	132398.018	129713.664	125924.618	132398.018	6473.40071	0	0	0	47667.2	0	0	3
37	18	0	0.578672971	132524.071	129917.531	125924.618	132524.071	6599.45304	0	0	0	47885.7	0	0	3
38	18	0	0.594312781	132635.833	130127.257	126387.043	132635.833	6248.78982	0	0	0	48059.4	0	0	3
39	18	0	0.609952591	132780.993	130327.068	126958.379	132780.993	5822.61366	0	0	0	48306.5	0	0	3
40	19	0	0.625592401	132891.706	130512.484	127939.945	132891.706	4951.7614	0	0	0	48450.4	0	0	3
41	19	0	0.641232212	132991.164	130670.335	128201.257	132991.164	4789.9074	0	0	0	48664.8	0	0	3
42	20	0	0.656872022	133088.503	130820.413	128201.257	133088.503	4887.24558	0	0	0	48837.1	0	0	3
43	20	0	0.672511832	133178.441	130975.95	128202.518	133178.441	4975.92273	0	0	0	48975.7	0	0	3
44	21	0	0.688151642	133284.764	131134.771	128298.053	133284.764	4986.71092	0	0	0	48631	0	0	3
45	21	0	0.703791452	133381.47	131293.627	128716.947	133381.47	4664.52241	0	0	0	48982.6	0	0	3
46	21	0	0.719431262	133469.945	131442.159	128946.679	133469.945	4523.26521	0	0	0	49584.8	0	0	3
47	22	0	0.735071072	133572.493	131586.715	128951.109	133572.493	4621.38402	0	0	0	48840.2	0	0	3
48	22	0	0.750710882	133660.483	131733.883	129045.893	133660.483	4614.59028	0	0	0	49313	0	0	3
49	23	0	0.766350692	133750.836	131880.913	129354.78	133750.836	4396.05636	0	0	0	49429.1	0	0	3
50	23	0	0.781990502	133835.301	132020.929	129608.821	133835.301	4226.48001	0	0	0	49158.7	0	0	3
51	23	0	0.797630312	133946.416	132156.479	129916.119	133946.416	4030.29763	0	0	0	49545.3	0	0	3
52	24	0	0.813270122	134039.222	132285.326	130041.965	134039.222	3997.25671	0	0	0	50369.5	0	0	3
53	24	0	0.828909932	134122.224	132412.834	130133.767	134122.224	3988.45635	0	0	0	49107.1	0	0	3
54	25	0	0.844549742	134215.665	132540.393	130284.026	134215.665	3931.63982	0	0	0	49807	0	0	3
55	25	0	0.860189552	134307.084	132666.114	130537.623	134307.084	3769.46133	0	0	0	50430.3	0	0	3
56	26	0	0.875829362	134407.371	132787.043	130733.825	134407.371	3673.54633	0	0	0	50201.4	0	0	3
57	26	0	0.891469172	134496.104	132904.615	130898.019	134496.104	3598.08506	0	0	0	49964.3	0	0	3
58	26	0	0.907108982	134571.999	133019.427	131049.355	134571.999	3522.64413	0	0	0	50994.1	0	0	3
59	27	0	0.922748792	134679.588	133132.871	131175.379	134679.588	3504.20878	0	0	0	50185	0	0	3
60	27	0	0.938388602	134769.614	133245.191	131405.022	134769.614	3364.59161	0	0	0	50699.1	0	0	3
61	28	0	0.954028412	134864.28	133353.293	131549.289	134864.28	3314.99093	0	0	0	50900.6	0	0	3
62	28	0	0.969668222	134952.463	133459.642	131706.892	134952.463	3245.57132	0	0	0	50704.4	0	0	3
63	28	0	0.985308032	135042.709	133563.886	131831.199	135042.709	3211.50966	0	0	0	51055.9	0	0	3
64	29	0	1.00094784	135128.365	133666.923	131952.411	135128.365	3175.9548	276.112439	0	8.6	52078	0	0	3
