Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0117195194	2.28286702e-06	2.28286702e-06	2.28286702e-06	2.28286702e-06	0	0	0	0	0	0	0	3
2	3	0	0.0234390388	5.25708117e-06	3.7699741e-06	2.28286702e-06	5.25708117e-06	1.48710708e-06	0	0	0	0	0	0	3
3	3	0	0.0351585583	2.35341359e-05	1.0358028e-05	2.28286702e-06	2.35341359e-05	8.07516102e-06	0	0	0	0	0	0	3
4	4	0	0.0468780777	1.36875346e-05	1.11904047e-05	2.28286702e-06	2.35341359e-05	8.90753765e-06	0	0	0	0	0	0	3
5	4	0	0.0585975971	1.26582612e-05	1.1483976e-05	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
6	4	0	0.0703171165	7.06897681e-06	1.07481428e-05	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
7	5	0	0.0820366359	6.57878382e-06	1.01525201e-05	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
8	5	0	0.0937561553	8.22470823e-06	9.9115436e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
9	6	0	0.105475675	1.06033128e-05	9.98840684e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
10	6	0	0.117195194	1.3143212e-05	1.03038873e-05	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
11	6	0	0.128914714	6.95412714e-06	9.99936369e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
12	7	0	0.140634233	6.61876145e-06	9.71764684e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
13	7	0	0.152353752	7.10752952e-06	9.51686859e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
14	8	0	0.164073272	8.17276014e-06	9.42086084e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
15	8	0	0.175792791	8.53561162e-06	9.36184422e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
16	9	0	0.187512311	4.3352125e-06	9.04767974e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
17	9	0	0.19923183	4.03793907e-06	8.75298911e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
18	9	0	0.21095135	4.3903072e-06	8.5106179e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
19	10	0	0.222670869	4.8480554e-06	8.31785145e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
20	10	0	0.234390388	5.28157761e-06	8.16603776e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
21	11	0	0.246109908	2.83311367e-06	7.91208899e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
22	11	0	0.257829427	2.97250609e-06	7.6875625e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
23	12	0	0.269548947	3.10744277e-06	7.48842686e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
24	12	0	0.281268466	3.60102804e-06	7.3264519e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
25	12	0	0.292987985	3.64574566e-06	7.17922365e-06	2.28286702e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
26	13	0	0.304707505	1.8490448e-06	6.97421678e-06	1.8490448e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
27	13	0	0.316427024	1.7541299e-06	6.78088022e-06	1.7541299e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
28	14	0	0.328146544	1.93032323e-06	6.60764605e-06	1.7541299e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
29	14	0	0.339866063	2.1143056e-06	6.45270327e-06	1.7541299e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
30	15	0	0.351585583	2.3645733e-06	6.31643227e-06	1.7541299e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
31	15	0	0.363305102	1.264248e-06	6.15345859e-06	1.264248e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
32	15	0	0.375024621	1.21326129e-06	5.99907742e-06	1.21326129e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
33	16	0	0.386744141	1.34719885e-06	5.8581114e-06	1.21326129e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
34	16	0	0.39846366	1.41966416e-06	5.72756884e-06	1.21326129e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
35	17	0	0.41018318	1.53581188e-06	5.60780435e-06	1.21326129e-06	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
36	17	0	0.421902699	8.11965385e-07	5.4745866e-06	8.11965385e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
37	18	0	0.433622218	9.12709362e-07	5.35129262e-06	8.11965385e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
38	18	0	0.445341738	9.96131061e-07	5.23668311e-06	8.11965385e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
39	18	0	0.457061257	1.07499503e-06	5.12997316e-06	8.11965385e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
40	19	0	0.468780777	1.21705695e-06	5.03215025e-06	8.11965385e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
41	19	0	0.480500296	7.13641307e-07	4.92682077e-06	7.13641307e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
42	20	0	0.492219816	8.96712231e-07	4.8308658e-06	7.13641307e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
43	20	0	0.503939335	8.66249787e-07	4.73866543e-06	7.13641307e-07	2.35341359e-05	9.20110896e-06	0	0	0	0	0	0	3
44	21	0	0.515658854	8.92415084e-07	4.70632934e-06	7.13641307e-07	2.35341359e-05	7.71400188e-06	0	0	0	0	0	0	3
45	21	0	0.527378374	9.20410918e-07	4.60547654e-06	7.13641307e-07	2.35341359e-05	6.87849944e-06	0	0	0	0	0	0	3
46	22	0	0.539097893	9.36508943e-07	4.07995033e-06	7.13641307e-07	1.36875346e-05	7.40402565e-06	0	0	0	0	0	0	3
47	22	0	0.550817413	9.71635111e-07	3.78423174e-06	7.13641307e-07	1.3143212e-05	7.69974424e-06	0	0	0	0	0	0	3
48	23	0	0.562536932	9.79785692e-07	3.51263929e-06	7.13641307e-07	1.3143212e-05	7.2355035e-06	0	0	0	0	0	0	3
49	23	0	0.574256451	1.02220394e-06	3.37201666e-06	7.13641307e-07	1.3143212e-05	6.93187069e-06	0	0	0	0	0	0	3
50	23	0	0.585975971	1.10433985e-06	3.24470401e-06	7.13641307e-07	1.3143212e-05	7.05918334e-06	0	0	0	0	0	0	3
51	24	0	0.59769549	1.17204996e-06	3.0806887e-06	7.13641307e-07	1.3143212e-05	7.22319865e-06	0	0	0	0	0	0	3
