Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0117195194	0.00397660054	0.00397660054	0.00397660054	0.00397660054	0	0	0	0	0	0	0	3
2	3	0	0.0234390388	0.00399648354	0.00398654204	0.00397660054	0.00399648354	9.94150135e-06	0	0	0	0	0	0	3
3	3	0	0.0351585583	0.0040372437	0.00400344259	0.00397660054	0.0040372437	2.68420536e-05	0	0	0	0	0	0	3
4	4	0	0.0468780777	0.00410002428	0.00402758801	0.00397660054	0.00410002428	5.0987475e-05	0	0	0	0	0	0	3
5	4	0	0.0585975971	0.00418613011	0.00405929643	0.00397660054	0.00418613011	8.26958936e-05	0	0	0	0	0	0	3
6	4	0	0.0703171165	0.00427937134	0.00409597558	0.00397660054	0.00427937134	0.000119375045	0	0	0	0	0	0	3
7	5	0	0.0820366359	0.00436667442	0.00413464685	0.00397660054	0.00436667442	0.000158046308	0	0	0	0	0	0	3
8	5	0	0.0937561553	0.00444878537	0.00417391416	0.00397660054	0.00444878537	0.000197313623	0	0	0	0	0	0	3
9	6	0	0.105475675	0.00452721811	0.00421317016	0.00397660054	0.00452721811	0.000236569617	0	0	0	0	0	0	3
10	6	0	0.117195194	0.00460426802	0.00425227994	0.00397660054	0.00460426802	0.000275679403	0	0	0	0	0	0	3
11	6	0	0.128914714	0.0046802166	0.00429118327	0.00397660054	0.0046802166	0.000314582736	0	0	0	0	0	0	3
12	7	0	0.140634233	0.00475270898	0.00432964375	0.00397660054	0.00475270898	0.000353043211	0	0	0	0	0	0	3
13	7	0	0.152353752	0.00482244642	0.00436755165	0.00397660054	0.00482244642	0.000390951109	0	0	0	0	0	0	3
14	8	0	0.164073272	0.00489060102	0.00440491232	0.00397660054	0.00489060102	0.000428311778	0	0	0	0	0	0	3
15	8	0	0.175792791	0.00495730917	0.00444173877	0.00397660054	0.00495730917	0.000465138235	0	0	0	0	0	0	3
16	9	0	0.187512311	0.00502272189	0.00447805022	0.00397660054	0.00502272189	0.00050144968	0	0	0	0	0	0	3
17	9	0	0.19923183	0.00508513083	0.00451376084	0.00397660054	0.00508513083	0.000537160304	0	0	0	0	0	0	3
18	9	0	0.21095135	0.00514522309	0.00454884208	0.00397660054	0.00514522309	0.00057224154	0	0	0	0	0	0	3
19	10	0	0.222670869	0.00520362786	0.00458330449	0.00397660054	0.00520362786	0.00060670395	0	0	0	0	0	0	3
