Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0117195194	101325	101325	101325	101325	0	0	0	0	10317.6	0	0	3
2	3	0	0.0234390388	101325	101325	101325	101325	6.26168912e-08	0	0	0	40707.2	0	0	3
3	3	0	0.0351585583	101325	101325	101325	101325	6.26168912e-08	0	0	0	49383.5	0	0	3
4	4	0	0.0468780777	101325	101325	101325	101325	6.26168912e-08	0	0	0	55444.5	0	0	3
5	4	0	0.0585975971	101325	101325	101325	101325	6.26168912e-08	0	0	0	62803.6	0	0	3
6	4	0	0.0703171165	101325	101325	101325	101325	6.26168912e-08	0	0	0	62591.6	0	0	3
7	5	0	0.0820366359	101325	101325	101325	101325	6.26168912e-08	0	0	0	61770.6	0	0	3
8	5	0	0.0937561553	101325	101325	101325	101325	6.26168912e-08	0	0	0	60873.6	0	0	3
9	6	0	0.105475675	101325	101325	101325	101325	6.26168912e-08	0	0	0	61046.4	0	0	3
10	6	0	0.117195194	101325	101325	101325	101325	6.26168912e-08	0	0	0	61527.9	0	0	3
11	6	0	0.128914714	101325	101325	101325	101325	6.26168912e-08	0	0	0	61128.5	0	0	3
12	7	0	0.140634233	101325	101325	101325	101325	6.26168912e-08	0	0	0	60582.2	0	0	3
13	7	0	0.152353752	101325	101325	101325	101325	6.26168912e-08	0	0	0	59700.7	0	0	3
14	8	0	0.164073272	101325	101325	101325	101325	6.26168912e-08	0	0	0	59897	0	0	3
15	8	0	0.175792791	101325	101325	101325	101325	6.26168912e-08	0	0	0	60986.9	0	0	3
16	9	0	0.187512311	101325	101325	101325	101325	6.26168912e-08	0	0	0	61223.7	0	0	3
17	9	0	0.19923183	101325	101325	101325	101325	6.26168912e-08	0	0	0	61756.8	0	0	3
18	9	0	0.21095135	101325	101325	101325	101325	6.26168912e-08	0	0	0	62550.1	0	0	3
