Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
54	25	0	0.632854049	7.88957496	5.21060944	1.10862591	8.56167973	4.34888864	0	0	0	249.081	0	0	3
55	26	0	0.644573568	7.90942777	5.36876762	1.15580968	8.56167973	4.4844246	0	0	0	249.233	0	0	3
56	26	0	0.656293087	7.94902012	5.52674926	1.2010712	8.56167973	4.6197828	0	0	0	250.259	0	0	3
57	27	0	0.668012607	7.96875449	5.68413724	1.24468366	8.56167973	4.7546563	0	0	0	250.311	0	0	3
58	27	0	0.679732126	7.99536644	5.84112986	1.30647602	8.56167973	4.88808673	0	0	0	251.584	0	0	3
59	27	0	0.691451646	7.99824409	5.99675238	1.36638303	8.56167973	5.01939513	0	0	0	251.495	0	0	3
60	28	0	0.703171165	8.02541278	6.15161353	1.42929827	8.56167973	5.14914845	0	0	0	252.851	0	0	3
61	28	0	0.714890684	8.02849858	6.30508331	1.49746572	8.56167973	5.27656556	0	0	0	252.289	0	0	3
62	29	0	0.726610204	8.05321754	6.45754265	1.57503441	8.56167973	5.40169908	0	0	0	253.743	0	0	3
63	29	0	0.738329723	8.06257055	6.60841559	1.70650211	8.56167973	5.52158827	0	0	0	253.411	0	0	3
64	30	0	0.750049243	8.09601617	6.75700894	1.86016535	8.56167973	5.63502989	0	0	0	254.689	0	0	3
65	30	0	0.761768762	8.09718296	6.90205586	2.03471752	8.56167973	5.74039253	0	0	0	254.339	0	0	3
66	31	0	0.773488282	8.1292959	7.04379024	2.21750947	8.56167973	5.83813332	0	0	0	255.802	0	0	3
67	31	0	0.785207801	8.14599305	7.18166195	2.40625095	8.56167973	5.92798127	0	0	0	254.803	0	0	3
68	31	0	0.79692732	8.17418792	7.31580002	2.70999659	8.56167973	5.85168314	0	0	0	256.415	0	0	3
69	32	0	0.80864684	8.19412179	7.44333782	3.02367907	8.56167973	5.53800066	0	0	0	255.454	0	0	3
