Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0117195194	11.012107	11.012107	11.012107	11.012107	0	0	0	0	204.204	0	0	3
2	3	0	0.0234390388	11.012107	11.012107	11.012107	11.012107	0	0	0	0	173.987	0	0	3
3	3	0	0.0351585583	11.012107	11.012107	11.012107	11.012107	1.77635684e-15	0	0	0	161.301	0	0	3
4	4	0	0.0468780777	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	170.152	0	0	3
5	4	0	0.0585975971	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	176.976	0	0	3
6	4	0	0.0703171165	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	186.434	0	0	3
7	5	0	0.0820366359	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	192.466	0	0	3
8	5	0	0.0937561553	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	197.261	0	0	3
9	6	0	0.105475675	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	201.176	0	0	3
10	6	0	0.117195194	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	204.442	0	0	3
11	6	0	0.128914714	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	208.644	0	0	3
12	7	0	0.140634233	11.012107	11.012107	11.012107	11.012107	3.55271368e-15	0	0	0	211.395	0	0	3
13	7	0	0.152353752	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	213.77	0	0	3
14	8	0	0.164073272	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	215.908	0	0	3
15	8	0	0.175792791	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	217.882	0	0	3
16	9	0	0.187512311	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	220.563	0	0	3
17	9	0	0.19923183	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	222.443	0	0	3
18	9	0	0.21095135	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	223.923	0	0	3
19	10	0	0.222670869	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	225.25	0	0	3
20	10	0	0.234390388	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	226.657	0	0	3
21	11	0	0.246109908	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	228.207	0	0	3
22	11	0	0.257829427	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	229.403	0	0	3
23	12	0	0.269548947	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	230.232	0	0	3
24	12	0	0.281268466	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	231.358	0	0	3
25	12	0	0.292987985	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	232.178	0	0	3
26	13	0	0.304707505	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	233.499	0	0	3
27	13	0	0.316427024	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	233.905	0	0	3
28	14	0	0.328146544	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	234.749	0	0	3
29	14	0	0.339866063	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	235.264	0	0	3
30	15	0	0.351585583	11.012107	11.012107	11.012107	11.012107	5.32907052e-15	0	0	0	236.25	0	0	3
31	15	0	0.363305102	11.012107	11.012107	11.012107	11.012107	7.10542736e-15	0	0	0	236.907	0	0	3
32	15	0	0.375024621	11.012107	11.012107	11.012107	11.012107	7.10542736e-15	0	0	0	237.774	0	0	3
33	16	0	0.386744141	11.012107	11.012107	11.012107	11.012107	7.10542736e-15	0	0	0	238.033	0	0	3
34	16	0	0.39846366	11.012107	11.012107	11.012107	11.012107	8.8817842e-15	0	0	0	239.14	0	0	3
