Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.0117195194	101580.831	101580.831	101580.831	101580.831	0	0	0	0	10317.6	0	0	3
2	3	0	0.0234390388	101710.34	101645.586	101580.831	101710.34	64.754252	0	0	0	40707.2	0	0	3
3	3	0	0.0351585583	101936.622	101742.598	101580.831	101936.622	161.766425	0	0	0	49383.5	0	0	3
4	4	0	0.0468780777	102179.91	101851.926	101580.831	102179.91	271.094571	0	0	0	55444.5	0	0	3
5	4	0	0.0585975971	102276.383	101936.817	101580.831	102276.383	355.985887	0	0	0	62803.6	0	0	3
6	4	0	0.0703171165	102264.428	101991.419	101580.831	102276.383	410.587607	0	0	0	62591.6	0	0	3
7	5	0	0.0820366359	102257.119	102029.376	101580.831	102276.383	448.544819	0	0	0	61770.6	0	0	3
8	5	0	0.0937561553	102261.083	102058.34	101580.831	102276.383	477.50819	0	0	0	60873.6	0	0	3
9	6	0	0.105475675	102284.409	102083.458	101580.831	102284.409	502.627029	0	0	0	61046.4	0	0	3
10	6	0	0.117195194	102309.659	102106.078	101580.831	102309.659	525.2471	0	0	0	61527.9	0	0	3
11	6	0	0.128914714	102313.24	102124.911	101580.831	102313.24	544.079935	0	0	0	61128.5	0	0	3
12	7	0	0.140634233	102321.133	102141.263	101580.831	102321.133	560.431777	0	0	0	60582.2	0	0	3
13	7	0	0.152353752	102338.371	102156.425	101580.831	102338.371	575.593958	0	0	0	59700.7	0	0	3
14	8	0	0.164073272	102356.3	102170.702	101580.831	102356.3	589.870754	0	0	0	59897	0	0	3
15	8	0	0.175792791	102374.729	102184.304	101580.831	102374.729	603.472547	0	0	0	60986.9	0	0	3
16	9	0	0.187512311	102377.129	102196.355	101580.831	102377.129	615.524144	0	0	0	61223.7	0	0	3
17	9	0	0.19923183	102383.898	102207.387	101580.831	102383.898	626.556068	0	0	0	61756.8	0	0	3
18	9	0	0.21095135	102395.259	102217.825	101580.831	102395.259	636.99336	0	0	0	62550.1	0	0	3
19	10	0	0.222670869	102409.296	102227.902	101580.831	102409.296	647.070798	0	0	0	63510.1	0	0	3
20	10	0	0.234390388	102421.574	102237.586	101580.831	102421.574	656.754395	0	0	0	64357	0	0	3
21	11	0	0.246109908	102426.34	102246.574	101580.831	102426.34	665.742713	0	0	0	64808.5	0	0	3
22	11	0	0.257829427	102435.543	102255.164	101580.831	102435.543	674.332194	0	0	0	65538.4	0	0	3
23	12	0	0.269548947	102445.765	102263.451	101580.831	102445.765	682.619205	0	0	0	66310.1	0	0	3
24	12	0	0.281268466	102460.357	102271.655	101580.831	102460.357	690.823653	0	0	0	67273.3	0	0	3
25	12	0	0.292987985	102475.336	102279.802	101580.831	102475.336	698.970903	0	0	0	68230.1	0	0	3
26	13	0	0.304707505	102482.106	102287.583	101580.831	102482.106	706.751802	0	0	0	68757.3	0	0	3
27	13	0	0.316427024	102492.492	102295.172	101580.831	102492.492	714.34103	0	0	0	69442.4	0	0	3
28	14	0	0.328146544	102506.509	102302.72	101580.831	102506.509	721.888778	0	0	0	70202.3	0	0	3
29	14	0	0.339866063	102523.767	102310.342	101580.831	102523.767	729.511071	0	0	0	71026.2	0	0	3
30	15	0	0.351585583	102542.073	102318.067	101580.831	102542.073	737.235422	0	0	0	71860.5	0	0	3
31	15	0	0.363305102	102553.85	102325.673	101580.831	102553.85	744.841334	0	0	0	72399.1	0	0	3
